Filename,psb_thfdmf_00_5,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,11/12/2019,,,,,,,,,,
Sample name,OSKT 5_PSB_THFDMF,,,,,,,,,,
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
0.0121,0.362607,0.948184,331.547,20,-242.03,-0.342163,20.0208,-140.788,331.547,0.684241,0.022814
0.0120687,0.388312,0.938474,338.493,20,-243.107,-0.343685,20.0186,-113.017,338.493,0.682467,0.0255197
0.0111432,0.417332,0.929372,345.44,20,-243.701,-0.344524,20.0307,-90.5107,345.44,0.630131,0.0285514
8.80E-03,0.447903,0.921283,352.453,20,-244.556,-0.345733,20.0305,-72.4136,352.453,0.497626,0.0319763
4.41E-03,0.482118,0.912687,359.465,20,-245.911,-0.347648,20.031,-58.062,359.465,0.249582,0.0358089
3.07E-03,0.517828,0.904482,366.412,20,-246.312,-0.348216,20.0254,-46.4738,366.412,0.173873,0.0400578
2.98E-03,0.552791,0.897274,373.359,20,-246.01,-0.347789,20.0198,-37.0878,373.359,0.168261,0.0448136
2.35E-03,0.592332,0.892627,380.371,20,-245.382,-0.346901,20.0247,-29.4927,380.371,0.133077,0.0501895
3.35E-04,0.636295,0.88643,387.383,20,-244.858,-0.34616,20.0213,-23.4676,387.383,0.0189541,0.0562045
7.18E-04,0.683329,0.874794,394.33,20,-244.38,-0.345484,20.0377,-18.7173,394.33,0.040628,0.0628724
2.69E-03,0.736103,0.862653,401.277,20,-242.953,-0.343467,20.0324,-14.8707,401.277,0.152283,0.0703306
6.06E-03,0.792952,0.850681,408.224,20,-241.614,-0.341574,20.0158,-11.8148,408.224,0.34296,0.0786857
9.29E-03,0.85484,0.838632,415.236,20,-241.184,-0.340966,20.0144,-9.40345,415.236,0.525197,0.0881209
0.0115138,0.915492,0.826461,422.248,20.01,-239.772,-0.338969,20.0227,-7.4542,422.248,0.651091,0.098684
0.0148979,0.976211,0.813472,429.195,20,-240.954,-0.34064,20.0282,-5.98541,429.195,0.842456,0.1104
0.0135008,1.04171,0.793283,436.142,20,-244.297,-0.345366,20.0228,-4.84875,436.142,0.763455,0.123507
9.43E-03,1.10432,0.775054,443.154,20,-248.403,-0.351171,20.0295,-3.93097,443.154,0.533423,0.138317
4.20E-03,1.21352,0.749603,450.167,20,-251.436,-0.355459,20.0216,-3.17269,450.167,0.237505,0.154899
6.33E-03,1.31347,0.734958,457.114,20,-250.963,-0.354791,20.0318,-2.5307,457.114,0.357899,0.173274
0.0162602,1.39862,0.725876,464.06,20,-249.073,-0.352119,20.0284,-2.00688,464.06,0.919493,0.193843
0.0226542,1.5302,0.716021,471.073,20,-249.036,-0.352066,20.0203,-1.59972,471.073,1.28107,0.217098
0.0143166,1.63961,0.701838,478.085,20,-250.995,-0.354835,20.0181,-1.28557,478.085,0.809584,0.243127
0.0299643,1.74747,0.687833,485.032,20,-237.636,-0.335949,20.0209,-0.972815,485.032,1.69444,0.27195
0.0545028,1.87267,0.671806,491.979,20,-234.889,-0.332066,20.0233,-0.768156,491.979,3.08206,0.304267
0.0364149,2.0147,0.655244,498.926,20,-237.492,-0.335746,20.0134,-0.62056,498.926,2.05922,0.340393
0.0442155,2.15422,0.640127,505.938,19.99,-233.974,-0.330772,20.0201,-0.487562,505.938,2.50033,0.381168
0.053319,2.35264,0.6199,512.95,20,-236.666,-0.334579,20.0248,-0.393147,512.95,3.01512,0.426912
0.0456513,2.50579,0.604202,519.897,20,-234.297,-0.331229,20.0262,-0.311067,519.897,2.58152,0.477534
0.0616998,2.66278,0.588708,526.844,20,-237.009,-0.335064,20.0315,-0.251379,526.844,3.48904,0.534277
0.0761365,2.78509,0.575755,533.856,20,-139.963,-0.197868,20.0261,-0.11838,533.856,4.30542,0.598297
0.105206,2.91299,0.563032,540.869,20.02,-17.0406,-0.0240906,20.0287,-0.0114917,540.869,5.94927,0.670037
0.100099,3.05647,0.550644,547.815,20.02,-29.9599,-0.0423549,20.0281,-0.0161447,547.815,5.66049,0.749555
0.129637,3.21669,0.537813,554.762,20,-28.327,-0.0400464,20.0311,-0.0121969,554.762,7.33081,0.838542
0.172034,3.42383,0.525294,561.709,20,-27.1875,-0.0384355,20.0262,-9.35E-03,561.709,9.72829,0.938066
0.214445,3.66321,0.513409,568.721,19.99,-30.8022,-0.0435455,20.0285,-8.45E-03,568.721,12.1266,1.05053
0.256115,3.90886,0.502948,575.734,19.99,-34.247,-0.0484156,20.0257,-7.49E-03,575.734,14.483,1.17655
0.29186,4.1839,0.491907,582.681,19.99,-38.3927,-0.0542764,20.0185,-6.71E-03,582.681,16.5043,1.31611
0.296213,4.5005,0.47995,589.627,19.99,-43.1389,-0.0609862,20.0212,-6.02E-03,589.627,16.7504,1.47246
0.328145,4.8404,0.46975,596.509,20,-45.4016,-0.0641851,20.0204,-5.08E-03,596.509,18.5561,1.64541
,5.2109,0.460719,,,,,,,,,
,5.60333,0.453548,,,,,,,,,
,6.01668,0.446199,,,,,,,,,
,6.48428,0.438985,,,,,,,,,
,6.92656,0.434592,,,,,,,,,
,7.40541,0.430763,,,,,,,,,
,7.90439,0.427586,,,,,,,,,
,8.4862,0.424188,,,,,,,,,
,9.15552,0.420916,,,,,,,,,
,9.85698,0.418679,,,,,,,,,
,10.51,0.420267,,,,,,,,,
,11.2161,0.423368,,,,,,,,,
,11.9907,0.425567,,,,,,,,,
,12.8063,0.426779,,,,,,,,,
,13.8377,0.425251,,,,,,,,,
,14.876,0.423,,,,,,,,,
,16.0239,0.420141,,,,,,,,,
,17.3424,0.41685,,,,,,,,,
,18.5893,0.413914,,,,,,,,,
,19.9508,0.411025,,,,,,,,,
,21.3924,0.408111,,,,,,,,,
,22.9874,0.405187,,,,,,,,,
,24.7431,0.402273,,,,,,,,,
,26.5725,0.400504,,,,,,,,,
,28.4636,0.399757,,,,,,,,,
,30.7701,0.400631,,,,,,,,,
,32.9661,0.40112,,,,,,,,,
,35.3775,0.401109,,,,,,,,,
,37.915,0.399658,,,,,,,,,
,40.852,0.397893,,,,,,,,,
,43.9946,0.395988,,,,,,,,,
,47.2134,0.394497,,,,,,,,,
,50.6899,0.392965,,,,,,,,,
,54.5168,0.391181,,,,,,,,,
,58.697,0.390041,,,,,,,,,
,63.0551,0.389289,,,,,,,,,
,67.9121,0.388485,,,,,,,,,
,73.0951,0.388127,,,,,,,,,
,78.8717,0.388223,,,,,,,,,
,85.2326,0.389093,,,,,,,,,
