Filename,psb_thfdmf_01_5,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,19/12/2019,,,,,,,,,,
Sample name,PSB_THFDMF_01_5,,,,,,,,,,
Geometry name,60.0mm 0.996944° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
0.734542,4.80014,0.0199709,386.662,20,61.8069,0.0873774,20.0264,118.136,386.662,41.5374,0.0125857
0.688531,5.15474,0.019712,394.002,20,58.5325,0.0827483,20.0241,93.2972,394.002,38.9355,0.013782
0.652138,5.70405,0.0194445,401.342,20,57.6931,0.0815618,20.0248,76.6707,401.342,36.8775,0.0150937
0.686035,6.45413,0.0193491,408.683,20,57.2963,0.0810008,20.0261,63.4488,408.683,38.7944,0.0165348
0.59133,7.38881,0.0194658,416.088,20,52.7878,0.0746269,20.0258,48.6686,416.088,33.4389,0.0181213
0.572985,8.42199,0.0194046,423.494,20,52.4349,0.0741281,20.0225,40.2289,423.494,32.4015,0.0198651
0.515798,9.6892,0.0192254,430.834,20,48.7362,0.0688992,20.0288,31.1782,430.834,29.1677,0.0217545
0.472586,10.8441,0.0190797,438.174,20,46.4829,0.0657137,20.0322,24.7883,438.174,26.7241,0.0238271
0.50407,12.3444,0.0188694,445.514,20,46.3758,0.0655622,20.0334,20.614,445.514,28.5045,0.0260983
0.504652,13.8972,0.0188865,452.854,20,46.7647,0.066112,20.0266,17.3361,452.854,28.5374,0.028578
0.548335,15.7996,0.0187491,460.259,20,48.7442,0.0689104,20.0272,15.0364,460.259,31.0076,0.0313283
0.58946,17.8238,0.0186254,467.665,20,49.2058,0.069563,20.0272,12.6334,467.665,33.3332,0.0343397
0.687875,20.0118,0.0185912,475.005,20,53.416,0.0755151,20.0299,11.433,475.005,38.8984,0.03761
0.749338,22.5663,0.0184488,482.345,20,54.9258,0.0776495,20.0227,9.80048,482.345,42.3741,0.041192
0.908358,25.6403,0.0184227,489.685,20,60.9969,0.0862323,20.0191,9.07322,489.685,51.3664,0.045115
1.01281,29.335,0.0183077,497.025,20,67.1375,0.0949133,20.0259,8.32822,497.025,57.273,0.0494031
1.1947,32.904,0.0182396,504.431,20,74.6892,0.105589,20.0176,7.70775,504.431,67.559,0.0541643
1.43826,36.6955,0.0181947,511.836,20,87.4432,0.12362,20.0296,7.51357,511.836,81.3319,0.0593592
1.61277,41.666,0.0181145,519.176,20,93.955,0.132826,20.0132,6.7268,519.176,91.1998,0.0650285
1.55253,46.9125,0.0180686,526.516,20,92.4552,0.130705,20.0246,5.52105,526.516,87.7935,0.0712038
1.44449,53.3392,0.0179914,533.856,20,77.202,0.109142,20.0261,3.84261,533.856,81.6841,0.0779919
1.0923,59.7182,0.0179411,541.196,20,67.2121,0.0950188,20.0292,2.7884,541.196,61.7682,0.0854269
0.687926,68.2281,0.0178822,548.602,20,49.1323,0.0694592,20.0221,1.69701,548.602,38.9013,0.0936245
0.519368,76.445,0.0178472,556.007,20,40.2959,0.0569671,20.0225,1.15839,556.007,29.3695,0.102624
0.594862,87.7131,0.0177898,563.347,20,41.6626,0.0588991,20.0322,0.998476,563.347,33.6387,0.112397
0.869657,100.933,0.0177494,570.688,20,52.7188,0.0745294,20.0228,1.05331,570.688,49.178,0.123099
1.31154,114.675,0.0177237,578.028,20,72.9988,0.1032,20.0308,1.21599,578.028,74.1659,0.134816
1.62693,132.558,0.0176896,585.368,20,85.452,0.120805,20.0196,1.18606,585.368,92.0008,0.147692
1.16603,150.605,0.017664,592.773,20,64.0384,0.0905322,20.0292,0.740067,592.773,65.9376,0.161858
0.640649,174.17,0.0176309,600.179,20,40.4196,0.0571418,20.0205,0.388813,600.179,36.2278,0.177408
0.737097,197.883,0.0176054,607.519,20,42.5963,0.0602192,20.0247,0.341621,607.519,41.6819,0.194295
1.34966,229.571,0.0175784,614.859,20,69.1756,0.0977947,20.0252,0.462433,614.859,76.3215,0.212814
1.48235,259.874,0.0175668,622.199,20,72.6905,0.102764,20.0228,0.40501,622.199,83.825,0.233106
0.732263,301.489,0.01754,629.539,20,40.1649,0.0567818,20.0232,0.186622,629.539,41.4085,0.255264
1.02405,339.885,0.0175413,636.944,20,50.1703,0.0709266,20.0217,0.194017,636.944,57.9089,0.279803
1.5831,395.921,0.0175222,644.35,20,72.538,0.102548,20.0295,0.233441,644.35,89.522,0.30672
0.810829,448.183,0.0175106,651.69,20,38.9232,0.0550264,20.0252,0.104447,651.69,45.8513,0.335896
1.42638,503.208,0.0175041,659.03,20,61.9864,0.0876312,20.0238,0.138674,659.03,80.6598,0.367874
1.13102,562.682,0.0175002,666.37,20,48.4968,0.0685608,20.025,0.0904178,666.37,63.9575,0.402975
1.3479,639.568,0.0174861,673.71,20,55.0307,0.0777978,20.0296,0.0855686,673.71,76.2217,0.441259
1.18641,717.102,0.0174873,681.116,20,45.8896,0.0648749,20.0288,0.0593689,681.116,67.0897,0.483755
1.59683,821.785,0.0174682,688.521,20,61.4737,0.0869064,20.0245,0.0661994,688.521,90.2985,0.530232
1.22218,926.444,0.0174695,695.861,20,42.3135,0.0598193,20.0253,0.0379978,695.861,69.1125,0.580642
1.45684,1044.43,0.0174708,703.201,20,49.3964,0.0698325,20.0243,0.0369666,703.201,82.3824,0.63605
1.63431,1177.45,0.0174721,710.541,20,54.6888,0.0773144,20.0278,0.0341219,710.541,92.4181,0.696596
1.65615,1329.04,0.0174619,717.881,20,51.0159,0.072122,20.0264,0.0265376,717.881,93.6533,0.762904
1.67074,1496.51,0.017454,725.287,20,49.1548,0.0694909,20.0308,0.0212814,725.287,94.4783,0.83624
1.76525,1687.1,0.0174553,732.693,19.99,49.3355,0.0697464,20.0262,0.0177783,732.693,99.8226,0.916605
1.82235,1901.96,0.0174566,740.033,20,46.6247,0.0659141,20.0255,0.0140077,740.033,103.051,1.00386
1.96732,2144.19,0.0174579,747.373,20,49.6484,0.0701888,20.0346,0.0124361,747.373,111.249,1.09941
2.17521,2417.26,0.0174592,754.713,20,51.5581,0.0728885,20.0292,0.010763,754.713,123.005,1.20429
2.10614,2721.86,0.0174514,762.053,20,43.779,0.0618911,20.03,7.62E-03,762.053,119.099,1.31874
2.36176,3072.29,0.0174412,769.458,20,48.4551,0.0685017,20.0299,7.02E-03,769.458,133.554,1.44573
2.51426,3463.57,0.0174425,776.864,20,47.0093,0.0664579,20.0262,5.67E-03,776.864,142.178,1.58458
2.64195,3904.67,0.0174438,784.204,20,46.8366,0.0662137,20.0248,4.71E-03,784.204,149.399,1.73546
2.78343,4168.52,0.0174445,791.544,20,43.4443,0.061418,20.0269,3.64E-03,791.544,157.399,1.90068
