Filename,psb_nmp_00_11
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,12/12/2019
Sample name,OSKT 11_PSB_NMP
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
-5.16301e-4,6.20056e-3,-0.0832669,3.53291,19.96,-25.3059,-0.0357754,20.0274,-658204,3.53291,-0.0291962,1.07890e-4
5.42362e-5,7.34453e-3,7.38457e-3,10.5513,19.97,-25.7856,-0.0364535,20.0276,-478024,10.5513,3.06698e-3,1.27795e-4
8.67437e-5,8.22844e-3,0.0116685,17.5637,19.98,-26.0714,-0.0368576,20.0174,-385061,17.5637,4.90524e-3,1.43175e-4
1.21646e-4,9.21439e-3,0.0129170,24.5760,19.98,-26.1169,-0.0369219,20.0142,-307602,24.5760,6.87891e-3,1.60330e-4
1.55248e-4,0.0103101,0.0141530,31.5228,19.99,-26.0876,-0.0368805,20.0158,-245419,31.5228,8.77904e-3,1.79395e-4
1.90715e-4,0.0115352,0.0153563,38.4697,19.99,-26.3569,-0.0372612,20.0239,-198080,38.4697,0.0107847,2.00713e-4
2.24651e-4,0.0129187,0.0165261,45.4820,20.00,-26.6910,-0.0377336,20.0040,-159929,45.4820,0.0127037,2.24785e-4
2.70954e-4,0.0144733,0.0176401,52.4944,20.00,-27.1054,-0.0383194,20.0076,-129396,52.4944,0.0153221,2.51835e-4
3.14409e-4,0.0161878,0.0186769,59.4412,20.00,-28.4866,-0.0402720,20.0207,-108709,59.4412,0.0177794,2.81667e-4
3.84324e-4,0.0181071,0.0199981,66.3880,20.00,-27.6956,-0.0391538,20.0175,-84471.7,66.3880,0.0217330,3.15064e-4
4.48457e-4,0.0202786,0.0210665,73.4004,20.00,-29.2891,-0.0414064,20.0188,-71224.4,73.4004,0.0253596,3.52847e-4
5.23650e-4,0.0227141,0.0219735,80.4127,20.00,-29.3954,-0.0415568,20.0119,-56975.7,80.4127,0.0296117,3.95224e-4
6.01412e-4,0.0254118,0.0227639,87.3595,20.00,-28.8525,-0.0407893,20.0150,-44680.0,87.3595,0.0340090,4.42164e-4
6.87328e-4,0.0284228,0.0235167,94.3063,20.00,-29.7642,-0.0420781,20.0205,-36843.4,94.3063,0.0388675,4.94556e-4
7.87577e-4,0.0318007,0.0241784,101.253,20.00,-29.9567,-0.0423503,20.0156,-29622.4,101.253,0.0445364,5.53331e-4
9.16739e-4,0.0356142,0.0247018,108.266,20.00,-30.6118,-0.0432765,20.0184,-24134.7,108.266,0.0518404,6.19686e-4
1.03250e-3,0.0398849,0.0250574,115.278,20.00,-31.2941,-0.0442410,20.0250,-19671.8,115.278,0.0583865,6.93996e-4
1.15872e-3,0.0446263,0.0255880,122.225,20.00,-30.9987,-0.0438234,20.0298,-15565.4,122.225,0.0655241,7.76497e-4
1.30950e-3,0.0499169,0.0264073,129.171,20.00,-31.2897,-0.0442348,20.0318,-12557.6,129.171,0.0740502,8.68552e-4
1.48786e-3,0.0559078,0.0266610,136.184,20.00,-31.3745,-0.0443546,20.0223,-10037.6,136.184,0.0841368,9.72793e-4
1.67975e-3,0.0625228,0.0255849,143.196,20.00,-31.6023,-0.0446767,20.0251,-8084.29,143.196,0.0949875,1.08789e-3
1.79183e-3,0.0699628,0.0257996,150.143,20.00,-31.8600,-0.0450410,20.0296,-6508.95,150.143,0.101326,1.21735e-3
1.99870e-3,0.0782698,0.0257588,157.090,20.00,-32.2688,-0.0456189,20.0342,-5267.37,157.090,0.113024,1.36189e-3
2.54333e-3,0.0875599,0.0252432,164.037,20.00,-32.4433,-0.0458656,20.0338,-4231.69,164.037,0.143822,1.52354e-3
3.40953e-3,0.0981028,0.0247339,171.049,20.00,-33.8446,-0.0478467,20.0212,-3516.63,171.049,0.192805,1.70699e-3
2.94389e-3,0.109974,0.0240493,178.061,20.00,-33.9481,-0.0479930,20.0247,-2806.95,178.061,0.166473,1.91354e-3
1.74091e-3,0.122884,0.0231935,185.008,20.00,-34.3651,-0.0485825,20.0291,-2275.77,185.008,0.0984463,2.13818e-3
3.79458e-3,0.137460,0.0220445,191.955,20.00,-34.5058,-0.0487815,20.0315,-1826.15,191.955,0.214578,2.39181e-3
3.88413e-3,0.154119,0.0208001,198.967,20.00,-34.3258,-0.0485269,20.0371,-1445.14,198.967,0.219642,2.68166e-3
3.42738e-3,0.172508,0.0197027,205.980,20.00,-35.8018,-0.0506135,20.0195,-1203.05,205.980,0.193814,3.00164e-3
3.85239e-3,0.193015,0.0186276,212.926,20.00,-34.9589,-0.0494219,20.0122,-938.373,212.926,0.217847,3.35845e-3
3.95425e-3,0.215923,0.0175312,219.873,20.00,-36.0263,-0.0509310,20.0222,-772.718,219.873,0.223607,3.75706e-3
