Filename,peo_su8_00_000_0,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,12/12/2019,,,,,,,,,,
Sample name,OSKT 000_PEO_SU8,,,,,,,,,,
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
proceduresegments,Flow ramp,,,,,,,,,,
[step],,,,,,,,,,,
Flow ramp - 1,,,,,,,,,,,
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
0.0215051,0.0227075,202.027,324.6,20,-55.2446,-0.0781002,20.0276,-40.2257,324.6,1.21609,0.0203911
0.0235123,0.0227193,-0.123449,331.547,20,-55.4057,-0.0783279,20.0297,-32.2359,331.547,1.32959,0.0228116
0.0259279,0.0234522,194.617,338.493,20,-55.3886,-0.0783038,20.0273,-25.7507,338.493,1.46619,0.025519
0.0286996,0.0254097,176.136,345.44,20,-56.0173,-0.0791926,20.0248,-20.8047,345.44,1.62292,0.0285515
0.0321077,0.0254303,-0.106528,352.453,20,-55.7124,-0.0787616,20.0175,-16.4999,352.453,1.81565,0.031973
0.0359881,0.0262059,158.209,359.465,20,-55.6235,-0.0786358,20.0222,-13.134,359.465,2.03508,0.035808
0.0404697,0.0267881,154.064,366.412,20,-55.5021,-0.0784642,20.0154,-10.4732,366.412,2.28851,0.0400555
0.0454683,0.0284196,132.432,373.359,20,-55.5257,-0.0784976,20.0261,-8.37108,373.359,2.57117,0.0448131
0.0514439,0.0284319,-0.0969352,380.371,20,-55.8476,-0.0789526,20.0375,-6.71362,380.371,2.90908,0.0501848
0.0581242,0.0305121,120.053,387.383,20,-55.8331,-0.0789321,20.028,-5.35227,387.383,3.28684,0.0561985
0.0650171,0.0305984,121.265,394.33,20,-56.8202,-0.0803277,20.0154,-4.35175,394.33,3.67663,0.0628735
0.0724977,0.031792,115.32,401.277,20,-56.921,-0.0804701,20.0186,-3.48354,401.277,4.09965,0.0703354
0.079827,0.0318029,-0.0867916,408.224,20,-56.29,-0.079578,20.0185,-2.75257,408.224,4.51411,0.0786855
0.087573,0.0349508,92.7106,415.236,20,-57.1466,-0.0807891,20.0332,-2.22809,415.236,4.95214,0.0881207
0.0988125,0.035526,92.0173,422.248,20,-57.1943,-0.0808565,20.0272,-1.77817,422.248,5.58771,0.0986821
0.113138,0.0356005,93.3555,429.195,20,-57.711,-0.081587,20.0261,-1.43364,429.195,6.3978,0.110397
0.125499,0.0356162,-0.075714,436.142,20,-57.2141,-0.0808845,20.0333,-1.13568,436.142,7.09681,0.123502
0.139759,0.0398498,79.0259,443.154,20,-57.8565,-0.0817928,20.0195,-0.91565,443.154,7.9032,0.138312
0.157252,0.0398951,-0.0687539,450.167,20,-58.4898,-0.082688,20.0322,-0.738109,450.167,8.89241,0.154892
0.175982,0.0399223,80.3423,457.114,20,-58.5954,-0.0828373,20.0187,-0.59085,457.114,9.95154,0.173277
0.194615,0.0413639,70.7461,464.06,20,-58.5297,-0.0827444,20.0325,-0.471584,464.06,11.0052,0.193846
0.220426,0.044595,63.5105,471.073,20,-58.5028,-0.0827065,20.0252,-0.37583,471.073,12.4648,0.217091
0.24576,0.0446253,-0.0603624,478.085,20,-59.2243,-0.0837264,20.0192,-0.303376,478.085,13.8974,0.243113
0.275476,0.0456009,63.3799,485.032,20,-60.167,-0.0850591,20.0273,-0.246267,485.032,15.5778,0.271972
0.307157,0.048161,54.6012,491.979,19.99,-59.0106,-0.0834243,20.0287,-0.192996,491.979,17.3693,0.304256
0.343915,0.049902,53.2929,498.926,20.01,-59.8715,-0.0846413,20.023,-0.156461,498.926,19.4479,0.340373
0.384822,0.0499235,-0.0532539,505.938,20,-59.7908,-0.0845273,20.0393,-0.124581,505.938,21.7611,0.381189
0.431452,0.0520872,50.8758,512.95,20,-60.3411,-0.0853052,20.0301,-0.100253,512.95,24.398,0.42688
0.482061,0.055883,42.5957,519.897,20,-60.3949,-0.0853813,20.0326,-0.0801772,519.897,27.2599,0.477555
0.539557,0.0559113,-0.0445474,526.844,20,-60.8022,-0.0859571,20.0259,-0.0644973,526.844,30.5113,0.534241
0.603791,0.056075,43.887,533.856,20,-61.4258,-0.0868386,20.0292,-0.051952,533.856,34.1436,0.598305
0.675802,0.0594962,40.9655,540.869,20,-61.0905,-0.0863647,20.0196,-0.0411994,540.869,38.2157,0.670023
0.75634,0.0624923,38.9284,547.815,20,-62.0436,-0.0877121,20.0114,-0.0334337,547.815,42.77,0.749557
0.845483,0.0625315,-0.0375837,554.762,20,-60.9535,-0.086171,20.0138,-0.0262455,554.762,47.8109,0.838534
0.945607,0.0652895,34.0752,561.709,20,-61.9098,-0.0875229,20.0168,-0.0213002,561.709,53.4728,0.938072
1.0585,0.0679591,32.6009,568.721,20,-62.0033,-0.0876552,20.019,-0.0170087,568.721,59.8566,1.05056
1.18532,0.0699297,32.1489,575.734,20,-62.0983,-0.0877894,20.0281,-0.0135832,575.734,67.0284,1.17649
1.32564,0.0699527,-0.032002,582.681,20,-63.0523,-0.0891381,20.0293,-0.0110203,582.681,74.9634,1.31614
1.48224,0.0760182,26.1834,589.627,20,-61.3649,-0.0867526,20.0251,-8.57E-03,589.627,83.8189,1.47237
1.65592,0.0776257,26.1875,596.509,20,-63.5595,-0.0898551,20.0309,-7.11E-03,596.509,93.6403,1.64538
,0.0782476,26.5947,,,,,,,,,
,0.0782902,-0.025788,,,,,,,,,
,0.0875746,22.5015,,,,,,,,,
,0.0875817,-0.020598,,,,,,,,,
,0.0885099,22.9236,,,,,,,,,
,0.0886673,21.706,,,,,,,,,
,0.0980813,18.5545,,,,,,,,,
,0.0980874,-0.0157917,,,,,,,,,
,0.101279,16.6086,,,,,,,,,
,0.103054,16.7586,,,,,,,,,
,0.10986,15.4497,,,,,,,,,
,0.109865,-0.0106876,,,,,,,,,
,0.115686,14.4819,,,,,,,,,
,0.119989,12.8508,,,,,,,,,
,0.122907,12.7897,,,,,,,,,
,0.122935,-6.28E-03,,,,,,,,,
,0.132141,11.6287,,,,,,,,,
,0.137491,-2.40E-03,,,,,,,,,
,0.137503,11.1549,,,,,,,,,
,0.139706,11.274,,,,,,,,,
,0.150937,9.25414,,,,,,,,,
,0.154,9.2245,,,,,,,,,
,0.154081,9.59848,,,,,,,,,
,0.162663,8.24938,,,,,,,,,
,0.172406,7.7011,,,,,,,,,
,0.172443,7.34914,,,,,,,,,
,0.172471,7.64904,,,,,,,,,
,0.189392,6.62071,,,,,,,,,
,0.192999,6.66285,,,,,,,,,
,0.193018,6.36208,,,,,,,,,
,0.19693,6.35901,,,,,,,,,
,0.2159,5.54325,,,,,,,,,
,0.215919,5.7519,,,,,,,,,
,0.220514,5.72721,,,,,,,,,
,0.224941,5.2903,,,,,,,,,
,0.241747,4.78485,,,,,,,,,
,0.241835,4.9491,,,,,,,,,
,0.25675,4.25636,,,,,,,,,
,0.256937,4.39208,,,,,,,,,
,0.270808,4.11264,,,,,,,,,
,0.270838,3.93757,,,,,,,,,
,0.293485,3.53943,,,,,,,,,
,0.298941,3.53637,,,,,,,,,
,0.302962,3.54027,,,,,,,,,
,0.30298,3.61312,,,,,,,,,
,0.33523,2.94714,,,,,,,,,
,0.338969,2.98209,,,,,,,,,
,0.338976,2.83567,,,,,,,,,
,0.348064,2.77765,,,,,,,,,
,0.379237,2.49925,,,,,,,,,
,0.379237,2.37202,,,,,,,,,
,0.382914,2.37719,,,,,,,,,
,0.40526,2.24825,,,,,,,,,
,0.424712,2.13278,,,,,,,,,
,0.424733,2.15237,,,,,,,,,
,0.43738,1.97234,,,,,,,,,
,0.471854,1.80945,,,,,,,,,
,0.475616,1.80908,,,,,,,,,
,0.475629,1.70341,,,,,,,,,
,0.499594,1.62892,,,,,,,,,
,0.53211,1.52487,,,,,,,,,
,0.532122,1.53561,,,,,,,,,
,0.549392,1.48804,,,,,,,,,
,0.570657,1.34779,,,,,,,,,
,0.595268,1.29734,,,,,,,,,
,0.595331,1.21206,,,,,,,,,
,0.63967,1.13978,,,,,,,,,
,0.651829,1.12597,,,,,,,,,
,0.666766,1.09088,,,,,,,,,
,0.666768,1.07219,,,,,,,,,
,0.744546,0.949018,,,,,,,,,
,0.744784,1.06383,,,,,,,,,
,0.746631,1.04791,,,,,,,,,
,0.746633,0.97613,,,,,,,,,
,0.835197,0.905517,,,,,,,,,
,0.835243,0.99873,,,,,,,,,
,0.850451,0.974164,,,,,,,,,
,0.86717,0.898032,,,,,,,,,
,0.934368,0.844952,,,,,,,,,
,0.934405,0.922832,,,,,,,,,
,0.971421,0.846589,,,,,,,,,
,1.00967,0.90559,,,,,,,,,
,1.04648,0.870361,,,,,,,,,
,1.04649,0.859659,,,,,,,,,
,1.1096,0.779773,,,,,,,,,
,1.17189,0.819909,,,,,,,,,
,1.17195,0.809024,,,,,,,,,
,1.17558,0.796296,,,,,,,,,
,1.26743,0.715925,,,,,,,,,
,1.31096,0.690137,,,,,,,,,
,1.31106,0.750149,,,,,,,,,
,1.36876,0.688579,,,,,,,,,
,1.44771,0.655609,,,,,,,,,
,1.46664,0.699984,,,,,,,,,
,1.46684,0.658485,,,,,,,,,
,1.59368,0.616097,,,,,,,,,
,1.64072,0.653252,,,,,,,,,
,1.64077,0.645736,,,,,,,,,
,1.65363,0.604809,,,,,,,,,
,1.83746,0.553445,,,,,,,,,
,1.83748,0.597827,,,,,,,,,
,1.85556,0.563901,,,,,,,,,
,1.88885,0.54905,,,,,,,,,
,2.05776,0.551133,,,,,,,,,
,2.05795,0.549783,,,,,,,,,
,2.15752,0.504729,,,,,,,,,
,2.16048,0.497228,,,,,,,,,
,2.30202,0.469316,,,,,,,,,
,2.30209,0.500402,,,,,,,,,
,2.46441,0.453024,,,,,,,,,
,2.5155,0.480781,,,,,,,,,
,2.5753,0.466224,,,,,,,,,
,2.57552,0.458773,,,,,,,,,
,2.81495,0.41012,,,,,,,,,
,2.88407,0.433464,,,,,,,,,
,2.88417,0.427598,,,,,,,,,
,2.92885,0.415757,,,,,,,,,
,3.21536,0.371325,,,,,,,,,
,3.22986,0.368522,,,,,,,,,
,3.22992,0.391328,,,,,,,,,
,3.41014,0.359159,,,,,,,,,
,3.61329,0.339997,,,,,,,,,
,3.61338,0.36062,,,,,,,,,
,3.67272,0.338254,,,,,,,,,
,3.97051,0.337945,,,,,,,,,
,4.04219,0.333395,,,,,,,,,
,4.04223,0.330824,,,,,,,,,
,4.19513,0.305661,,,,,,,,,
,4.52203,0.306034,,,,,,,,,
,4.52219,0.306007,,,,,,,,,
,4.62296,0.298533,,,,,,,,,
,4.79185,0.276394,,,,,,,,,
,5.06428,0.262038,,,,,,,,,
,5.06433,0.277255,,,,,,,,,
,5.38263,0.253786,,,,,,,,,
,5.47345,0.250271,,,,,,,,,
,5.67134,0.258116,,,,,,,,,
,5.67152,0.254062,,,,,,,,,
,6.25201,0.226717,,,,,,,,,
,6.26713,0.242156,,,,,,,,,
,6.34455,0.236956,,,,,,,,,
,6.34461,0.23295,,,,,,,,,
,7.09767,0.206279,,,,,,,,,
,7.0978,0.205979,,,,,,,,,
,7.1413,0.2164,,,,,,,,,
,7.29697,0.203282,,,,,,,,,
,7.94881,0.201034,,,,,,,,,
,7.94914,0.19288,,,,,,,,,
,8.15709,0.187773,,,,,,,,,
,8.49605,0.194312,,,,,,,,,
,8.90158,0.1852,,,,,,,,,
,8.90165,0.177396,,,,,,,,,
,9.31737,0.169963,,,,,,,,,
,9.89216,0.162717,,,,,,,,,
,9.95841,0.170294,,,,,,,,,
,9.95882,0.164401,,,,,,,,,
,10.6427,0.153934,,,,,,,,,
,11.1402,0.156434,,,,,,,,,
,11.1406,0.156503,,,,,,,,,
,11.5177,0.14745,,,,,,,,,
,12.0833,0.140104,,,,,,,,,
,12.4762,0.13521,,,,,,,,,
,12.4764,0.141827,,,,,,,,,
,13.4103,0.130011,,,,,,,,,
,13.7188,0.135848,,,,,,,,,
,13.9716,0.13223,,,,,,,,,
,13.9718,0.126947,,,,,,,,,
,15.614,0.116165,,,,,,,,,
,15.6305,0.11615,,,,,,,,,
,15.6307,0.118843,,,,,,,,,
,15.6702,0.11634,,,,,,,,,
,17.4857,0.106309,,,,,,,,,
,17.486,0.112548,,,,,,,,,
,17.8992,0.109579,,,,,,,,,
,18.1797,0.104035,,,,,,,,,
,19.5613,0.0976718,,,,,,,,,
,19.5615,0.099869,,,,,,,,,
,20.4452,0.0957419,,,,,,,,,
,21.1671,0.09347,,,,,,,,,
,21.907,0.0952625,,,,,,,,,
,21.9074,0.0946891,,,,,,,,,
,23.3533,0.0898552,,,,,,,,,
,24.533,0.0870125,,,,,,,,,
,24.5333,0.0904866,,,,,,,,,
,24.6454,0.0882951,,,,,,,,,
,26.6751,0.0841737,,,,,,,,,
,27.4447,0.081431,,,,,,,,,
,27.4455,0.0854897,,,,,,,,,
,28.6953,0.0820897,,,,,,,,,
,30.4695,0.0785298,,,,,,,,,
,30.7033,0.0808858,,,,,,,,,
,30.7034,0.0802034,,,,,,,,,
,33.4106,0.0753318,,,,,,,,,
,34.3833,0.0775925,,,,,,,,,
,34.3853,0.0762414,,,,,,,,,
,34.8035,0.0743717,,,,,,,,,
,38.5069,0.0694741,,,,,,,,,
,38.5077,0.0724232,,,,,,,,,
,38.9008,0.0707227,,,,,,,,,
,39.754,0.0677751,,,,,,,,,
,43.0777,0.0680182,,,,,,,,,
,43.0799,0.0665895,,,,,,,,,
,45.2932,0.0643922,,,,,,,,,
,45.4087,0.0622308,,,,,,,,,
,48.1915,0.0630632,,,,,,,,,
,48.1917,0.0617548,,,,,,,,,
,51.8677,0.0589415,,,,,,,,,
,52.736,0.0572842,,,,,,,,,
,53.9119,0.0590507,,,,,,,,,
,53.9137,0.0571602,,,,,,,,,
,59.2454,0.0539834,,,,,,,,,
,60.3768,0.0524259,,,,,,,,,
,60.3769,0.0542102,,,,,,,,,
,61.4018,0.0523897,,,,,,,,,
,67.6008,0.0490292,,,,,,,,,
,67.614,0.0484784,,,,,,,,,
,67.6726,0.0501969,,,,,,,,,
,71.4917,0.047564,,,,,,,,,
,75.6401,0.045442,,,,,,,,,
,75.6548,0.0473516,,,,,,,,,
,77.2984,0.0459819,,,,,,,,,
,83.2395,0.0437755,,,,,,,,,
,84.601,0.0449814,,,,,,,,,
,84.6189,0.0445163,,,,,,,,,
,88.2935,0.0421243,,,,,,,,,
,94.562,0.0401805,,,,,,,,,
,94.5709,0.041717,,,,,,,,,
,96.9178,0.0405413,,,,,,,,,
,100.853,0.038578,,,,,,,,,
,112.844,0.035704,,,,,,,,,
,115.198,0.0367581,,,,,,,,,
,131.387,0.0336329,,,,,,,,,
,131.584,0.0331981,,,,,,,,,
,150.301,0.0317581,,,,,,,,,
,152.977,0.0305808,,,,,,,,,
,171.68,0.028135,,,,,,,,,
,178.115,0.0272585,,,,,,,,,
,196.1,0.0264973,,,,,,,,,
,207.384,0.0249155,,,,,,,,,
,223.993,0.0234748,,,,,,,,,
,241.462,0.0221819,,,,,,,,,
,255.854,0.022057,,,,,,,,,
,281.14,0.0202958,,,,,,,,,
,292.247,0.0196565,,,,,,,,,
,327.338,0.0188097,,,,,,,,,
,333.817,0.0184704,,,,,,,,,
,381.128,0.017378,,,,,,,,,
,381.3,0.0173146,,,,,,,,,
,435.537,0.0155369,,,,,,,,,
,443.757,0.0152853,,,,,,,,,
,497.488,0.0145066,,,,,,,,,
,516.678,0.0140928,,,,,,,,,
,568.252,0.0130054,,,,,,,,,
,601.581,0.0124706,,,,,,,,,
,649.081,0.0121012,,,,,,,,,
,700.435,0.011446,,,,,,,,,
,741.407,0.0109741,,,,,,,,,
,815.534,0.0101521,,,,,,,,,
,846.866,0.0100721,,,,,,,,,
,949.547,9.27E-03,,,,,,,,,
,967.326,9.14E-03,,,,,,,,,
,1104.92,8.30E-03,,,,,,,,,
,1105.58,8.41E-03,,,,,,,,,
,1262.09,7.58E-03,,,,,,,,,
,1287.26,7.47E-03,,,,,,,,,
,1441.61,6.93E-03,,,,,,,,,
,1498.78,6.73E-03,,,,,,,,,
,1646.66,6.24E-03,,,,,,,,,
,1745.07,5.99E-03,,,,,,,,,
,1880.89,5.65E-03,,,,,,,,,
,2031.83,5.31E-03,,,,,,,,,
,2148.43,5.08E-03,,,,,,,,,
,2365.71,4.71E-03,,,,,,,,,
,2454.02,4.54E-03,,,,,,,,,
,2754.45,4.12E-03,,,,,,,,,
,2803.09,4.01E-03,,,,,,,,,
,3201.8,3.54E-03,,,,,,,,,
,3207.08,3.56E-03,,,,,,,,,
,3657.23,3.15E-03,,,,,,,,,
,3657.41,3.17E-03,,,,,,,,,
,4001.45,2.91E-03,,,,,,,,,
,4028.64,2.92E-03,,,,,,,,,
,4469.63,2.65E-03,,,,,,,,,
,4490.08,2.62E-03,,,,,,,,,
,5055.59,2.38E-03,,,,,,,,,
,5168.23,2.32E-03,,,,,,,,,
,5693.63,2.15E-03,,,,,,,,,
,6315.97,1.94E-03,,,,,,,,,
,7353.84,1.73E-03,,,,,,,,,
,8562.26,1.49E-03,,,,,,,,,
,9969.25,1.34E-03,,,,,,,,,
,11607.4,1.15E-03,,,,,,,,,
,13514.8,1.04E-03,,,,,,,,,
,15412.6,1.18E-03,,,,,,,,,
