Filename,ps_thf_01_2,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,18/12/2019,,,,,,,,,,
Sample name,PS_THF_01_2,,,,,,,,,,
Geometry name,60.0mm 0.996944° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
0.647461,20.88429535,0.062128244,364.511,20,52.6705,0.0744612,20.0142,174.378,364.511,36.6131,9.56E-03
0.70788,24.15379634,0.06243425,371.917,20,53.859,0.0761414,20.005,148.42,371.917,40.0297,0.0104817
0.773849,28.24404985,0.062344633,379.322,20,52.3955,0.0740724,20.0156,120.168,379.322,43.7601,0.0114895
0.845317,32.70288682,0.062307195,386.662,20,52.3554,0.0740158,20.0278,100.101,386.662,47.8015,0.0125838
0.92424,38.81864758,0.062206552,394.002,20,52.9925,0.0749164,20.0339,84.4649,394.002,52.2645,0.0137822
1.0107,45.56101483,0.061882768,401.342,20,52.4475,0.0741459,20.0356,69.691,401.342,57.1538,0.0150946
1.10818,53.30285923,0.061538626,408.683,20,53.2714,0.0753107,20.029,59.0091,408.683,62.6664,0.0165324
1.21572,61.51622192,0.061534263,416.088,20.01,52.4911,0.0742076,20.0406,48.393,416.088,68.7473,0.0181217
1.32985,70.84125436,0.06196286,423.494,20,53.8011,0.0760595,20.0313,41.2867,423.494,75.2013,0.0198627
1.45291,82.10968347,0.062398548,430.834,20,52.9095,0.0747991,20.0219,33.8472,430.834,82.1604,0.0217547
1.58498,94.85251294,0.062747663,438.174,20,51.1463,0.0723064,20.0154,27.2766,438.174,89.6286,0.0238265
1.7327,109.1884182,0.06301966,445.514,20,53.575,0.0757399,20.0167,23.8181,445.514,97.982,0.0260961
1.9016,126.6638867,0.063362672,452.854,20,52.0389,0.0735683,20.0041,19.2886,452.854,107.533,0.02858
2.08234,146.6131878,0.063631007,460.259,20,51.3732,0.0726271,20.0183,15.8465,460.259,117.753,0.0313292
2.28064,169.5051359,0.0637614,467.665,20,52.6627,0.0744501,20.0186,13.5217,467.665,128.967,0.0343387
2.48557,195.4436271,0.063950745,475.005,20,50.3252,0.0711456,20.0165,10.7719,475.005,140.556,0.0376093
2.71453,224.7712848,0.064205742,482.345,20,52.5804,0.0743337,20.0164,9.38324,482.345,153.503,0.0411892
2.97265,257.924526,0.064401369,489.685,20,50.6046,0.0715406,20.0203,7.52774,489.685,168.099,0.045114
3.25447,299.0005087,0.064484996,497.025,20,51.5816,0.0729218,20.0373,6.39702,497.025,184.036,0.0494091
3.56571,354.9575595,0.064613207,504.431,20,53.4333,0.0755395,20.0284,5.51546,504.431,201.636,0.0541581
3.89957,412.5072933,0.064756626,511.836,20,49.0731,0.0693754,20.0183,4.21602,511.836,220.515,0.0593634
4.27772,493.2186045,0.064900787,519.176,20,49.1172,0.0694378,20.0226,3.5177,519.176,241.899,0.0650183
4.67513,573.1847826,0.065044844,526.516,20,52.3854,0.0740581,20.0294,3.12789,526.516,264.372,0.0712078
5.1194,687.8362706,0.065152405,533.856,20,50.1825,0.0709438,20.0218,2.49787,533.856,289.495,0.0779901
5.60386,784.1827227,0.065143873,541.196,20,52.6064,0.0743706,20.0289,2.18305,541.196,316.891,0.0854154
6.14028,933.3165062,0.064989324,548.602,20,50.3373,0.0711627,20.0269,1.73855,548.602,347.224,0.0936268
6.72844,1102.811844,0.064634091,556.007,20,50.7532,0.0717507,20.0298,1.45898,556.007,380.485,0.102626
7.36925,1309.979621,0.06401224,563.347,20,51.5495,0.0728764,20.017,1.23539,563.347,416.721,0.112398
8.05738,1573.469278,0.063241922,570.688,20,47.5466,0.0672174,20.0167,0.949949,570.688,455.634,0.1231
8.82531,1855.168552,0.062442311,578.028,20,51.0432,0.0721607,20.0265,0.850172,578.028,499.06,0.134823
9.67121,2206.73792,0.061603276,585.368,20,49.0977,0.0694103,20.0268,0.681747,585.368,546.894,0.147662
10.6063,2630.160199,0.060819428,592.773,20,49.7227,0.0702938,20.0249,0.574634,592.773,599.775,0.161856
11.6393,3094.473498,0.060341934,600.179,20,54.5312,0.0770917,20.0227,0.524552,600.179,658.185,0.177409
12.7599,3423.86937,0.060268727,607.519,20,49.3692,0.069794,20.0223,0.395899,607.519,721.556,0.194305
