Filename,ps_thf_00_3,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,11/12/2019,,,,,,,,,,
Sample name,OSKT 3_PS_THF,,,,,,,,,,
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
0.0343144,8.95E+00,4.62E-03,310.575,20,-24.664,-0.0348678,20.0307,-28.2423,310.575,1.94043,0.0162603
0.0355694,1.04E+01,4.58E-03,317.587,20,-25.0142,-0.035363,20.0246,-22.8408,317.587,2.0114,0.018209
0.0394911,1.17E+01,4.57E-03,324.6,20,-25.3535,-0.0358427,20.0193,-18.4625,324.6,2.23317,0.0203902
0.0447215,1.34E+01,4.53E-03,331.547,20,-24.4273,-0.0345332,20.008,-14.2114,331.547,2.52894,0.0228122
0.0479567,1.53E+01,4.51E-03,338.493,20,-25.5781,-0.0361602,20.0132,-11.8911,338.493,2.71189,0.0255195
0.0528297,1.74E+01,4.48E-03,345.44,20,-24.7576,-0.0350002,20.0191,-9.1957,345.44,2.98745,0.0285503
0.0622398,1.97E+01,4.47E-03,352.453,20,-24.3925,-0.0344841,20.0198,-7.22348,352.453,3.51958,0.0319745
0.0677405,2.23E+01,4.47E-03,359.465,20,-24.7722,-0.0350209,20.0283,-5.85008,359.465,3.83063,0.0358055
0.0756299,2.51E+01,4.47E-03,366.412,20,-25.1019,-0.035487,20.0326,-4.73663,366.412,4.27677,0.040056
0.0840824,2.94E+01,4.43E-03,373.359,20,-25.7849,-0.0364526,20.0299,-3.88761,373.359,4.75475,0.0448116
0.0912156,3.32E+01,4.43E-03,380.371,20,-25.1504,-0.0355555,20.0228,-3.02335,380.371,5.15812,0.0501853
0.104273,3.76E+01,4.44E-03,387.383,20,-25.0649,-0.0354347,20.0258,-2.40268,387.383,5.89651,0.0561996
0.12021,4.26E+01,4.44E-03,394.33,20,-25.8348,-0.0365231,20.0153,-1.97863,394.33,6.79772,0.0628736
0.128815,4.82E+01,4.44E-03,401.277,20,-25.877,-0.0365827,20.0355,-1.58369,401.277,7.28429,0.0703348
0.144686,54.49468229,4.46E-03,408.224,20,-26.4364,-0.0373736,20.0242,-1.29271,408.224,8.18179,0.0786863
0.163186,61.54781253,4.48E-03,415.236,20,-27.2711,-0.0385537,20.0234,-1.06338,415.236,9.22795,0.0881162
0.179515,69.68370575,4.48E-03,422.248,20,-27.6953,-0.0391533,20.0279,-0.860999,422.248,10.1513,0.0986848
0.198801,78.89506789,4.48E-03,429.195,20,-26.7221,-0.0377774,20.0323,-0.66384,429.195,11.2419,0.110396
0.224013,89.3240632,4.48E-03,436.142,20,-26.547,-0.03753,20.0143,-0.526936,436.142,12.6677,0.123503
0.252191,99.96137374,4.48E-03,443.154,20,-27.4672,-0.0388308,20.0349,-0.434717,443.154,14.2611,0.13831
0.283163,114.8300036,4.52E-03,450.167,20,-27.287,-0.0385761,20.024,-0.344349,450.167,16.0125,0.154891
0.316942,130.0091726,4.52E-03,457.114,20,-29.0746,-0.0411032,20.0234,-0.293175,457.114,17.9226,0.173277
0.354595,147.1948483,4.53E-03,464.06,20,-29.5172,-0.041729,20.0281,-0.237832,464.06,20.0519,0.193843
0.396254,166.6522672,4.53E-03,471.073,20,-27.9224,-0.0394743,20.0291,-0.179376,471.073,22.4076,0.217091
0.44402,188.6817268,4.53E-03,478.085,20,-27.2303,-0.0384959,20.0259,-0.139488,478.085,25.1088,0.243111
0.499806,213.6232206,4.53E-03,485.032,20,-28.87,-0.040814,20.0256,-0.118167,485.032,28.2634,0.271971
0.558801,241.861685,0.004530067,491.979,20,-31.0811,-0.0439398,20.0301,-0.101654,491.979,31.5995,0.304253
0.62357,273.8329405,0.004531191,498.926,20,-27.5698,-0.0389758,20.0136,-0.0720477,498.926,35.262,0.340373
0.701309,310.0304181,0.004532316,505.938,20,-30.7314,-0.0434455,20.0273,-0.0640332,505.938,39.6581,0.381186
0.785588,351.0127744,0.004533441,512.95,20,-28.8011,-0.0407166,20.0297,-0.0478517,512.95,44.424,0.426879
0.879832,377.865377,0.004534109,519.897,20,-29.3689,-0.0415192,20.0238,-0.0389891,519.897,49.7533,0.477552
