Filename,psb_nmp_00_10,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,12/12/2019,,,,,,,,,,
Sample name,OSKT 10_PSB_NMP,,,,,,,,,,
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
0.0155318,0.412675756,0.014529273,317.587,20,-39.5456,-0.0559062,20.0203,-36.1113,317.587,0.878305,0.0182086
0.0163692,0.451330933,0.01422913,324.6,20,-39.1018,-0.0552788,20.0206,-28.472,324.6,0.925655,0.0203909
0.0183313,0.489320514,0.013880752,331.547,20,-39.405,-0.0557075,20.0297,-22.9272,331.547,1.03661,0.0228112
0.0167917,0.538422979,0.013340505,338.493,20,-40.2343,-0.0568799,20.0248,-18.7033,338.493,0.949546,0.0255204
0.013144,0.588654056,0.012633889,345.44,20,-40.1986,-0.0568295,20.0276,-14.9246,345.44,0.743277,0.0285563
5.97E-03,0.626298563,0.011954671,352.453,20,-40.3967,-0.0571095,20.02,-11.9609,352.453,0.337388,0.0319772
2.39E-03,0.661557999,0.01130986,359.465,20,-42.3029,-0.0598043,20.0148,-9.99024,359.465,0.135214,0.0358051
6.04E-03,0.69071578,0.010662206,366.412,20,-40.8057,-0.0576877,20.0187,-7.70044,366.412,0.341764,0.0400545
0.0115142,0.718348987,0.0100779,373.359,20,-41.2615,-0.0583321,20.0328,-6.22176,373.359,0.651113,0.0448089
0.0227655,0.75293344,0.009495836,380.371,20,-41.1812,-0.0582185,20.0282,-4.95055,380.371,1.28736,0.0501846
0.0231127,0.795350602,0.008932728,387.383,20,-41.0031,-0.0579668,20.0302,-3.92962,387.383,1.30699,0.0562059
0.0222395,0.842013852,0.008421826,394.33,20,-40.4427,-0.0571745,20.0222,-3.09781,394.33,1.25761,0.0628697
0.0193023,0.901391652,0.007910604,401.277,20,-39.5449,-0.0559053,20.0295,-2.41992,401.277,1.09152,0.0703384
0.0235106,0.961011597,0.007547656,408.224,20,-40.0759,-0.056656,20.018,-1.95965,408.224,1.3295,0.0786866
0.0252914,1.061984378,0.007089498,415.236,20,-39.7334,-0.0561718,20.0069,-1.54913,415.236,1.4302,0.0881216
0.0251009,1.143746377,0.006746597,422.248,20,-40.4715,-0.0572152,20.0213,-1.25824,422.248,1.41942,0.0986828
0.0286696,1.257251956,0.006378537,429.195,20,-39.8538,-0.056342,20.0234,-0.989966,429.195,1.62123,0.110401
0.0322242,1.374013881,0.006011704,436.142,20,-39.6103,-0.0559978,20.0199,-0.786214,436.142,1.82224,0.123504
0.025764,1.485606427,0.005694127,443.154,20,-39.863,-0.056355,20.0305,-0.630892,443.154,1.45692,0.138311
0.0386645,1.606241048,0.005404596,450.167,20,-39.9596,-0.0564916,20.0182,-0.504246,450.167,2.18642,0.154895
0.0432022,1.741273129,0.005085364,457.114,19.99,-39.4999,-0.0558416,20.0265,-0.398306,457.114,2.44303,0.173276
0.0475662,1.85595342,0.004856264,464.06,20,-39.3782,-0.0556696,20.0252,-0.317273,464.06,2.68981,0.193847
0.0536766,2.066195071,0.004549592,471.073,20,-39.3702,-0.0556583,20.0198,-0.252906,471.073,3.03534,0.217096
0.0521646,2.27216681,0.00430861,478.085,20,-39.2787,-0.055529,20.0233,-0.201204,478.085,2.94984,0.243113
0.0622562,2.486712253,0.004130896,485.032,20,-39.1144,-0.0552966,20.0278,-0.160093,485.032,3.52051,0.271976
0.0705487,2.709578953,0.003931095,491.979,20,-39.029,-0.055176,20.0272,-0.127644,491.979,3.98944,0.304258
0.0765387,2.93965755,0.003748558,498.926,20,-38.9298,-0.0550356,20.0248,-0.101731,498.926,4.32816,0.340378
0.0881071,3.201089229,0.003620912,505.938,20,-38.8528,-0.0549269,20.0334,-0.0809522,505.938,4.98234,0.381193
0.101211,3.496935176,0.003486475,512.95,20,-38.7797,-0.0548235,20.0257,-0.064428,512.95,5.72336,0.426887
0.111216,3.818563912,0.003352654,519.897,20,-38.2196,-0.0540317,20.0222,-0.0507382,519.897,6.2891,0.477556
0.126692,4.192925748,0.003232392,526.844,20,-38.4232,-0.0543196,20.0237,-0.0407575,526.844,7.16426,0.534246
0.148427,4.591872292,0.003138204,533.856,20,-37.9897,-0.0537066,20.0308,-0.0321306,533.856,8.39336,0.598304
0.232201,5.010650548,0.003070035,540.869,19.99,-38.9661,-0.055087,20.0317,-0.0262766,540.869,13.1307,0.67005
0.192912,5.479119931,0.003084086,547.815,20,-38.6428,-0.05463,20.0293,-0.0208243,547.815,10.9089,0.749544
0.217201,6.029695939,0.003173888,554.762,20,-38.7132,-0.0547295,20.0194,-0.0166687,554.762,12.2824,0.838545
0.244815,6.562441191,0.003255669,561.709,20,-39.2028,-0.0554217,20.0324,-0.0134878,561.709,13.8439,0.938073
0.285591,7.091172874,0.003288539,568.721,20,-38.8117,-0.0548688,20.0311,-0.0106465,568.721,16.1498,1.05057
0.31453,7.762014871,0.003271043,575.734,20,-41.0977,-0.0581005,20.0234,-8.99E-03,575.734,17.7863,1.1765
0.344087,8.507231034,0.003215567,582.681,20,-40.7268,-0.0575762,20.0237,-7.12E-03,582.681,19.4577,1.31616
0.379573,9.303947425,0.003157368,589.627,20,-41.1875,-0.0582275,20.0263,-5.75E-03,589.627,21.4643,1.4724
0.43712,10.16628782,0.003110125,596.509,20,-41.5762,-0.0587769,20.0208,-4.65E-03,596.509,24.7186,1.6454
,11.01977362,0.003080065,,,,,,,,,
,12.26356246,0.003060039,,,,,,,,,
,13.38795176,3.07E-03,,,,,,,,,
,14.58334356,0.00306689,,,,,,,,,
,15.78887629,0.003060039,,,,,,,,,
,17.67239776,3.08E-03,,,,,,,,,
,19.25025163,3.08E-03,,,,,,,,,
,20.96898185,0.003076049,,,,,,,,,
,22.84032342,0.003094161,,,,,,,,,
,25.26791264,3.12E-03,,,,,,,,,
,27.52392081,3.12E-03,,,,,,,,,
,29.98135334,3.12E-03,,,,,,,,,
,32.58527274,3.13E-03,,,,,,,,,
,35.024017,3.14E-03,,,,,,,,,
,38.58038593,3.16E-03,,,,,,,,,
,42.24151354,3.18E-03,,,,,,,,,
,46.65047483,3.21E-03,,,,,,,,,
,50.52031834,3.23E-03,,,,,,,,,
,55.34895697,3.25E-03,,,,,,,,,
,60.70592531,3.27E-03,,,,,,,,,
,66.45927405,3.29E-03,,,,,,,,,
,71.43321349,3.30E-03,,,,,,,,,
,77.81065756,3.30E-03,,,,,,,,,
,84.65646505,3.28E-03,,,,,,,,,
,91.58766245,3.24E-03,,,,,,,,,
