Filename,psb_thfdmf_01_6,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,19/12/2019,,,,,,,,,,
Sample name,PSB_THFDMF_01_6,,,,,,,,,,
Geometry name,60.0mm 0.996944° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
0.232597,2.485168845,0.112694232,357.171,20,49.0474,0.0693391,20.0357,194.735,357.171,13.153,8.73E-03
0.230554,2.875030033,0.113722976,364.511,20,48.0375,0.0679114,20.0206,159.036,364.511,13.0375,9.56E-03
0.239189,3.229340585,0.114700216,371.917,20,48.4165,0.0684472,20.0223,133.414,371.917,13.5258,0.010482
0.230498,3.642401934,0.115336281,379.322,20,49.6472,0.070187,20.0249,113.839,379.322,13.0343,0.0114908
0.229237,4.13020307,0.114938287,386.662,20,49.0825,0.0693888,20.0119,93.8521,386.662,12.9631,0.0125832
0.226785,4.719920983,0.112906434,394.002,20,48.0752,0.0679647,20.0121,76.6145,394.002,12.8244,0.0137833
0.21004,5.308471506,0.110689721,401.342,20,47.6363,0.0673443,20.007,63.2884,401.342,11.8775,0.0150958
0.210128,6.003024322,0.108825204,408.683,20,48.6083,0.0687184,20.0277,53.8513,408.683,11.8825,0.0165312
0.200606,6.820223184,0.107764419,416.088,20,46.1164,0.0651955,20.0252,42.5116,416.088,11.344,0.0181227
0.196364,7.664703699,0.107524393,423.494,20,47.248,0.0667953,20.0186,36.2515,423.494,11.1041,0.0198645
0.19181,8.570285582,0.107457417,430.834,20,46.0927,0.065162,20.0216,29.4855,430.834,10.8466,0.0217551
0.185778,9.780637306,0.106929916,438.174,20,45.8529,0.0648229,20.0317,24.4505,438.174,10.5055,0.023828
0.178814,11.14167275,0.106170279,445.514,20,45.8274,0.064787,20.0326,20.3753,445.514,10.1117,0.0260951
0.18159,12.63652958,0.105722754,452.854,20,46.0913,0.06516,20.0294,17.08,452.854,10.2686,0.0285834
0.186285,14.28493334,0.105372219,460.259,20,45.9678,0.0649855,20.0315,14.1804,460.259,10.5342,0.0313279
0.191239,16.37333417,0.10492624,467.665,20,45.5097,0.0643378,20.0266,11.685,467.665,10.8143,0.0343388
0.208402,18.60104932,0.104572482,475.005,20,45.5198,0.0643522,20.0275,9.74317,475.005,11.7849,0.0376096
0.240044,21.57778466,0.104197674,482.345,20,46.8928,0.0662931,20.0189,8.36701,482.345,13.5742,0.0411923
0.274315,24.42473948,0.104029815,489.685,20,45.6058,0.0644737,20.0264,6.78435,489.685,15.5121,0.0451133
0.31314,27.65568767,0.103686588,497.025,20,47.103,0.0665902,20.0239,5.8413,497.025,17.7076,0.0494103
0.354371,30.66226086,0.103591196,504.431,20,48.7982,0.0689869,20.0141,5.03687,504.431,20.0392,0.0541589
0.437781,34.8499089,0.103390218,511.836,20,49.1869,0.0695363,20.0414,4.22569,511.836,24.7559,0.0593642
0.521724,39.77164073,0.103155611,519.176,20,50.4334,0.0712985,20.0201,3.61225,519.176,29.5028,0.0650157
0.553013,44.02205594,0.10306444,526.516,20,49.416,0.0698602,20.0237,2.95045,526.516,31.2721,0.0712094
0.583899,49.92841065,0.102856837,533.856,20,49.2562,0.0696343,20.0256,2.45166,533.856,33.0187,0.0779918
0.53364,56.62720964,0.102649653,541.196,20,48.5235,0.0685985,20.0247,2.01334,541.196,30.1766,0.0854212
0.476395,63.45197404,0.10259334,548.602,20,46.8734,0.0662657,20.0177,1.61881,548.602,26.9395,0.0936297
0.430995,71.53092415,0.10259766,556.007,20,47.0646,0.066536,20.0211,1.35292,556.007,24.3722,0.102627
0.43485,81.30014291,0.10239861,563.347,20,47.0725,0.0665471,20.0303,1.12807,563.347,24.5902,0.112399
0.506089,90.90572448,0.102334827,570.688,20,47.0002,0.066445,20.0239,0.939031,570.688,28.6187,0.1231
0.62684,102.480192,0.102339137,578.028,20,49.3378,0.0697497,20.0202,0.821793,578.028,35.447,0.134821
0.801038,115.9486942,0.102162977,585.368,20,50.5307,0.0714361,20.0232,0.701574,585.368,45.2976,0.147669
0.802196,130.2378826,0.102076965,592.773,20,49.1555,0.069492,20.0304,0.568048,592.773,45.3631,0.161861
0.693794,146.8202722,0.102081264,600.179,20.01,47.24,0.066784,20.0227,0.454378,600.179,39.2331,0.177417
0.70203,166.1916159,0.101916815,607.519,20,44.7075,0.0632037,20.028,0.358507,607.519,39.6989,0.194308
0.878719,186.5878761,0.101819754,614.859,20,47.8564,0.0676554,20.0226,0.319941,614.859,49.6904,0.212806
1.06392,210.3449643,0.101824042,622.199,20,48.4158,0.0684462,20.0224,0.269807,622.199,60.1634,0.233086
0.945369,237.1268966,0.10182833,629.539,20,45.7613,0.0646936,20.0282,0.212609,629.539,53.4594,0.255274
1.00624,267.3188078,0.101832618,636.944,20,46.5526,0.0658122,20.0208,0.180021,636.944,56.9015,0.279807
1.2858,301.3548697,0.101836907,644.35,20,47.8664,0.0676695,20.0244,0.154054,644.35,72.7104,0.306709
1.1901,339.7245342,0.101706381,651.69,20,45.1935,0.0638908,20.0335,0.121263,651.69,67.2986,0.33591
1.36767,382.9795725,0.101576022,659.03,20,46.2943,0.0654471,20.0259,0.103559,659.03,77.3397,0.367891
1.49128,431.7420091,0.1015803,666.37,20,44.9416,0.0635347,20.0238,0.0838038,666.37,84.3301,0.40294
1.56875,486.7130672,0.101584578,673.71,20,45.3659,0.0641346,20.0313,0.0705302,673.71,88.7106,0.441292
1.72738,548.6832526,0.101588856,681.116,20,44.8979,0.0634729,20.0259,0.0580918,681.116,97.6813,0.483731
1.91356,618.5437209,0.101593134,688.521,20,45.4914,0.0643119,20.0217,0.0489922,688.521,108.209,0.530212
1.96914,697.2990937,0.101597413,695.861,20,44.9526,0.0635503,20.0257,0.0403612,695.861,111.352,0.580689
2.22217,786.0819043,0.101601692,703.201,20,44.263,0.0625753,20.0243,0.0331292,703.201,125.661,0.636009
2.42435,886.1688848,0.10160597,710.541,20,45.1628,0.0638474,20.0243,0.0281807,710.541,137.094,0.696567
2.61447,998.9993258,0.101610249,717.881,20,43.9608,0.0621482,20.0213,0.0228683,717.881,147.845,0.762895
2.83573,1126.195774,0.101614529,725.287,20,43.1667,0.0610255,20.0228,0.0186892,725.287,160.357,0.836233
3.0836,1280.004116,0.101821215,732.693,20,43.4767,0.0614637,20.0239,0.0156675,732.693,174.373,0.916594
3.34658,1431.236125,0.101892675,740.033,20,41.6798,0.0589234,20.0209,0.0125216,740.033,189.245,1.00388
3.65037,1615.421029,0.101747144,747.373,20,43.1447,0.0609944,20.0199,0.010806,747.373,206.424,1.09946
4.0267,1818.899426,0.101631647,754.713,20,43.4333,0.0614024,20.0196,9.07E-03,754.713,227.704,1.20419
4.32462,2050.488718,0.101635927,762.053,20,39.2467,0.0554837,20.0246,6.83E-03,762.053,244.551,1.31884
4.76871,2311.564851,0.101640208,769.458,20,41.6492,0.0588801,20.0143,6.03E-03,769.458,269.664,1.44564
5.19862,2605.882206,0.101644488,776.864,20,39.5103,0.0558564,20.015,4.76E-03,776.864,293.975,1.58455
5.66908,2937.673181,0.101648769,784.204,20,38.9397,0.0550497,20.0126,3.91E-03,784.204,320.579,1.73545
6.18149,3307.702429,0.101533384,791.544,20,39.5966,0.0559784,20.0239,3.32E-03,791.544,349.555,1.9007
6.76018,3535.431081,0.101386425,798.884,20,35.5215,0.0502173,20.0227,2.48E-03,798.884,382.279,2.08168
