Filename,psb_thfdmf_01_8,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,19/12/2019,,,,,,,,,,
Sample name,PSB_THFDMF_01_8,,,,,,,,,,
Geometry name,60.0mm 0.996944° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
proceduresegments,Flow ramp,,,,,,,,,,
[step],,,,,,,,,,,
Flow ramp - 1,,,,,,,,,,,
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
-0.798921,0.007711273,0.078548907,4.83472,19.98,35.7101,0.050484,20.0225,95.1748,4.83472,-45.1779,0.0106582
0.0111562,8.75E-03,0.077291395,11.1412,19.98,35.7315,0.0505142,20.0282,754925,11.1412,0.630869,1.20E-04
0.0116536,9.70E-03,0.076258862,18.5467,19.99,35.1076,0.0496322,20.0188,617170,18.5467,0.658997,1.31E-04
0.0121633,1.09E-02,0.075052431,25.9523,19.99,36.3225,0.0513497,20.0257,530877,25.9523,0.687821,1.44E-04
0.012584,1.21E-02,0.073893474,33.2923,19.99,34.9533,0.0494141,20.0225,425904,33.2923,0.711608,1.58E-04
0.0131259,1.39E-02,0.072598821,40.6324,20,34.1209,0.0482373,20.0264,346974,40.6324,0.74225,1.73E-04
0.0135806,0.015833266,0.071507187,47.9724,19.99,35.2424,0.0498227,20.0278,298540,47.9724,0.767966,1.89E-04
0.0141278,0.017769591,0.070599706,55.3124,20,34.5991,0.0489133,20.0371,244360,55.3124,0.798911,2.07E-04
0.0146427,0.020180717,0.06959414,62.718,20,34.2565,0.0484289,20.0255,201291,62.718,0.828024,2.27E-04
0.0153332,0.022901081,0.068708423,70.1236,20,34.8223,0.0492289,20.0298,170257,70.1236,0.867073,2.49E-04
0.0159883,0.025658828,0.067955727,77.4636,20.01,35.2075,0.0497735,20.0281,143581,77.4636,0.904119,2.72E-04
0.0167547,0.028943722,0.067228496,84.8036,20,35.0555,0.0495586,20.0301,119114,84.8036,0.947457,2.99E-04
0.0175283,0.032547731,0.066509048,92.1436,20,34.0476,0.0481336,20.0238,96446.8,92.1436,0.991201,3.27E-04
0.0184276,0.036524337,0.065999875,99.4837,20,34.0977,0.0482044,20.0137,80532.2,99.4837,1.04205,3.58E-04
0.0193802,0.041294415,0.065461054,106.889,20,33.7998,0.0477833,20.0263,66453.7,106.889,1.09593,3.92E-04
0.0204703,0.046603781,0.064943265,114.295,20,33.5755,0.0474663,20.0267,54933.3,114.295,1.15757,4.30E-04
0.021615,0.052988644,0.064368297,121.635,20,33.9542,0.0480016,20.0299,46307.4,121.635,1.2223,4.71E-04
0.0228742,0.059778234,0.063756408,128.975,20,33.205,0.0469425,20.0253,37741,128.975,1.29351,5.16E-04
0.0242001,0.066605497,0.063171138,136.315,20,33.2549,0.047013,20.014,31521.9,136.315,1.36848,5.65E-04
0.0258918,0.075749618,0.062804628,143.655,20,32.5461,0.0460109,20.0262,25707.9,143.655,1.46415,6.19E-04
0.0276265,0.085918972,0.063015975,151.061,20,33.613,0.0475192,20.0154,22095.6,151.061,1.56224,6.79E-04
0.0294774,0.096041415,0.062687519,158.466,20,32.8896,0.0464965,20.0217,17994,158.466,1.66691,7.44E-04
0.0314175,0.109757304,0.062064345,165.806,20,32.8031,0.0463743,20.0271,14956.2,165.806,1.77662,8.15E-04
0.033522,0.123685844,0.061826316,173.146,20,32.9358,0.0465619,20.0324,12517.7,173.146,1.89562,8.93E-04
0.0355766,0.140259513,0.061629784,180.486,20,32.8576,0.0464514,20.0282,10414.4,180.486,2.01181,9.77E-04
0.0376766,0.159055445,0.061440621,187.826,20,32.832,0.0464151,20.0272,8695.5,187.826,2.13056,1.07E-03
0.0397185,0.181588043,0.061243073,195.232,20.01,32.4476,0.0458717,20.0293,7153.38,195.232,2.24603,1.17E-03
0.0430519,0.210692338,0.061117692,202.637,20,31.8606,0.0450418,20.0303,5845.63,202.637,2.43453,1.28E-03
0.0480092,0.237504153,0.061117692,209.977,20,32.0404,0.045296,20.0139,4901.39,209.977,2.71486,1.41E-03
0.0526376,0.267727927,0.061117692,217.317,20,31.3875,0.044373,20.0209,3996.68,217.317,2.97659,1.54E-03
0.0554565,0.308481507,0.061211704,224.657,20,32.1258,0.0454168,20.0245,3411.64,224.657,3.13599,1.69E-03
0.0590047,0.351061299,0.061346257,231.997,20,32.4704,0.045904,20.0282,2874.51,231.997,3.33664,1.85E-03
0.0640811,0.39208731,0.061400162,239.403,20,31.9786,0.0452086,20.029,2355.74,239.403,3.6237,2.03E-03
0.0694483,0.441982683,0.061400162,246.809,20,32.3507,0.0457347,20.0288,1982.78,246.809,3.92721,2.22E-03
0.0751904,0.49822753,0.061400162,254.149,20,31.7295,0.0448565,20.0233,1621.12,254.149,4.25191,2.43E-03
0.0815027,0.561629858,0.061400162,261.489,20,31.8948,0.0450903,20.029,1358.45,261.489,4.60887,2.67E-03
0.0885143,0.630490833,0.061364782,268.829,20,32.018,0.0452644,20.0258,1136.54,268.829,5.00536,2.92E-03
0.0963331,0.716112015,0.061243073,276.169,20,31.0565,0.0439051,20.0283,919.032,276.169,5.44751,3.20E-03
0.104967,0.82310965,0.061064036,283.574,20,31.0001,0.0438254,20.0312,763.478,283.574,5.93572,3.51E-03
0.114759,0.94390534,0.060801466,290.98,20,31.3352,0.0442991,20.0266,642.352,290.98,6.48946,3.84E-03
0.125464,1.064039389,0.060813149,298.32,20,31.6102,0.0446879,20.022,540.039,298.32,7.09482,4.21E-03
0.137636,1.179707823,0.060846912,305.66,20,31.3809,0.0443638,20.0271,446.921,305.66,7.78313,4.61E-03
0.151347,1.341292829,0.060930101,313,20,30.7592,0.0434848,20.0174,365.143,313,8.55846,5.05E-03
0.166643,1.511980081,0.060930101,320.34,20.01,30.92,0.0437121,20.0259,306.055,320.34,9.42342,5.53E-03
0.184126,1.70438827,0.060930101,327.746,20,30.5347,0.0431674,20.0232,251.488,327.746,10.4121,6.06E-03
0.202795,1.921281512,0.060930101,335.151,20,30.2021,0.0426972,20.0258,207.072,335.151,11.4678,6.65E-03
0.222473,2.16577567,0.060930101,342.491,19.99,30.3094,0.0428489,20.0306,173.213,342.491,12.5806,7.28E-03
0.243556,2.441383121,0.060930101,349.831,20,30.5848,0.0432383,20.0262,145.712,349.831,13.7728,7.97E-03
