Filename,peo_su8_01_050_1
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,29/01/2020
Sample name,PEO_SU8_01_050_1
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
-6.45311,7.10346e-3,504.525,0.921630,19.98,6309.75,8.92019,20.0137,1.25047e8,0.921630,-364.915,-2.00516e-4
29.2710,8.26981e-3,538.328,12.7140,19.98,5828.66,8.24008,20.0149,8.52271e7,12.7140,1655.24,1.28963e-4
51.4334,9.62766e-3,551.644,18.5467,19.99,5681.32,8.03177,20.0249,6.12925e7,18.5467,2908.49,1.13419e-4
66.7102,0.0112085,553.722,25.9523,19.99,5561.66,7.86261,20.0215,4.42702e7,25.9523,3772.37,1.32048e-4
78.2275,0.0130488,546.484,33.2923,19.99,5393.62,7.62504,20.0194,3.16764e7,33.2923,4423.66,1.49410e-4
88.8380,0.0151914,500.276,40.6324,20.00,5243.47,7.41278,20.0258,2.27208e7,40.6324,5023.67,1.65284e-4
98.8630,0.0176857,432.457,47.9724,20.00,5133.75,7.25767,20.0134,1.64131e7,47.9724,5590.57,1.82679e-4
108.448,0.0205896,375.593,55.3124,20.00,5001.62,7.07087,20.0113,1.17982e7,55.3124,6132.61,2.00875e-4
118.316,0.0239703,324.372,62.7180,20.00,4870.29,6.88521,20.0058,8476320,62.7180,6690.63,2.22418e-4
126.206,0.0279061,279.347,70.1236,20.00,4728.12,6.68422,20.0135,6071420,70.1236,7136.77,2.49761e-4
126.977,0.0324881,243.301,77.4636,20.00,4561.44,6.44858,20.0194,4321680,77.4636,7180.39,2.84267e-4
125.290,0.0378225,211.707,84.8036,20.00,4432.06,6.26568,20.0191,3098180,84.8036,7084.96,3.09785e-4
123.969,0.0440327,181.125,92.1436,20.00,4296.76,6.07440,20.0162,2216110,92.1436,7010.28,3.38805e-4
122.751,0.0512626,156.719,99.4837,20.00,4196.72,5.93297,20.0156,1597010,99.4837,6941.42,3.70455e-4
121.340,0.0596797,136.240,106.889,20.00,4101.03,5.79769,20.0165,1151440,106.889,6861.59,4.05485e-4
120.010,0.0694787,118.771,114.295,20.00,3977.77,5.62344,20.0081,824016,114.295,6786.41,4.45516e-4
