Filename,ps_thf_01_0
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,19/12/2019
Sample name,PS_THF_01_0
Geometry name,60.0mm 0.996944° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
1.01824e-3,6.25038e-3,0.162909,4.05941,20.03,14.6683,0.0207368,20.0186,375463,4.05941,0.0575802,1.08756e-4
1.06945e-3,6.88090e-3,0.155423,11.1412,20.02,13.9933,0.0197826,20.0234,295550,11.1412,0.0604761,1.19727e-4
1.14612e-3,7.54724e-3,0.151859,18.5467,20.02,13.8524,0.0195834,20.0199,243192,18.5467,0.0648113,1.31322e-4
1.20683e-3,8.27555e-3,0.145831,25.9523,20.01,14.0555,0.0198706,20.0180,205236,25.9523,0.0682446,1.43994e-4
1.16851e-3,9.07076e-3,0.128821,33.2923,20.01,13.0669,0.0184729,20.0241,158813,33.2923,0.0660776,1.57831e-4
1.32653e-3,9.92467e-3,0.133660,40.6324,20.01,12.8743,0.0182006,20.0228,130705,40.6324,0.0750136,1.72689e-4
1.58875e-3,0.0108615,0.146274,47.9724,20.00,12.4495,0.0176001,20.0244,105530,47.9724,0.0898417,1.88989e-4
1.74900e-3,0.0118995,0.147358,55.3124,20.00,15.5223,0.0219441,20.0268,109623,55.3124,0.0989035,2.07050e-4
1.93173e-3,0.0130480,0.147185,62.7180,20.00,18.0812,0.0255618,20.0275,106204,62.7180,0.109237,2.27034e-4
2.09884e-3,0.0142933,0.146942,70.1236,20.01,20.5813,0.0290962,20.0131,100741,70.1236,0.118687,2.48704e-4
2.28909e-3,0.0156643,0.145299,77.4636,20.00,22.7207,0.0321206,20.0258,92597.4,77.4636,0.129445,2.72559e-4
2.51698e-3,0.0171557,0.142332,84.8036,20.00,24.7515,0.0349916,20.0206,84098.0,84.8036,0.142332,2.98508e-4
2.61178e-3,0.0187939,0.139348,92.1436,20.00,26.1213,0.0369281,20.0229,73953.8,92.1436,0.147692,3.27013e-4
2.74769e-3,0.0205780,0.136600,99.4837,20.00,26.8238,0.0379213,20.0266,63345.4,99.4837,0.155378,3.58056e-4
2.97922e-3,0.0225570,0.133859,106.889,20.00,28.0696,0.0396824,20.0147,55166.4,106.889,0.168471,3.92490e-4
3.26783e-3,0.0247254,0.132791,114.295,20.00,28.0036,0.0395891,20.0216,45806.5,114.295,0.184792,4.30221e-4
