Filename,psb_nmp_00_10
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,12/12/2019
Sample name,OSKT 10_PSB_NMP
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
0.0128417,6.38265e-3,2.01198,3.26241,19.97,-26.0238,-0.0367902,20.0182,-638805,3.26241,0.726183,1.11058e-4
4.29826e-4,7.33974e-3,0.0624149,10.5791,19.97,-26.6851,-0.0377252,20.0188,-495344,10.5791,0.0243061,1.27711e-4
4.76341e-4,8.22922e-3,0.0575591,17.5637,19.98,-27.6649,-0.0391103,20.0125,-408518,17.5637,0.0269365,1.43188e-4
4.72749e-4,9.22163e-3,0.0525974,24.5760,19.98,-27.7670,-0.0392546,20.0185,-326522,24.5760,0.0267333,1.60456e-4
5.46738e-4,0.0103108,0.0490858,31.5228,19.99,-28.4708,-0.0402497,20.0136,-267801,31.5228,0.0309173,1.79408e-4
5.86932e-4,0.0115446,0.0465357,38.4697,19.99,-29.4250,-0.0415986,20.0075,-220779,38.4697,0.0331902,2.00876e-4
5.94441e-4,0.0129247,0.0446654,45.4820,19.99,-28.8522,-0.0407889,20.0065,-172720,45.4820,0.0336148,2.24888e-4
5.54301e-4,0.0144824,0.0431104,52.4944,20.00,-29.6784,-0.0419568,20.0102,-141501,52.4944,0.0313450,2.51993e-4
5.29563e-4,0.0161879,0.0417124,59.4412,20.00,-31.3932,-0.0443811,20.0162,-119799,59.4412,0.0299461,2.81669e-4
5.82319e-4,0.0181127,0.0403784,66.3880,20.00,-31.8957,-0.0450915,20.0116,-97222.2,66.3880,0.0329294,3.15161e-4
6.69960e-4,0.0202822,0.0390818,73.4004,20.00,-31.9400,-0.0451541,20.0152,-77643.3,73.4004,0.0378854,3.52910e-4
6.86967e-4,0.0226999,0.0376895,80.4127,20.00,-32.7229,-0.0462610,20.0131,-63504.5,80.4127,0.0388471,3.94977e-4
9.32254e-4,0.0254067,0.0363030,87.3595,20.00,-32.4478,-0.0458720,20.0218,-50267.8,87.3595,0.0527177,4.42075e-4
1.07452e-3,0.0284159,0.0350480,94.3063,20.00,-34.1139,-0.0482273,20.0279,-42248.3,94.3063,0.0607629,4.94435e-4
1.25508e-3,0.0318042,0.0336502,101.253,20.00,-34.3750,-0.0485965,20.0213,-33983.9,101.253,0.0709731,5.53392e-4
1.29958e-3,0.0356194,0.0323064,108.266,20.00,-34.8354,-0.0492475,20.0190,-27456.7,108.266,0.0734898,6.19776e-4
1.38764e-3,0.0398939,0.0312626,115.278,20.00,-35.1013,-0.0496232,20.0265,-22055.1,115.278,0.0784692,6.94152e-4
1.43793e-3,0.0446259,0.0305925,122.225,20.00,-36.1895,-0.0511616,20.0330,-18172.2,122.225,0.0813131,7.76489e-4
1.54052e-3,0.0499135,0.0302212,129.171,20.00,-36.6979,-0.0518805,20.0295,-14730.1,129.171,0.0871142,8.68493e-4
1.65235e-3,0.0559075,0.0299410,136.184,20.00,-35.7893,-0.0505959,20.0143,-11450.2,136.184,0.0934379,9.72788e-4
1.83657e-3,0.0625318,0.0297690,143.196,20.00,-36.1720,-0.0511370,20.0250,-9250.62,143.196,0.103856,1.08805e-3
1.98652e-3,0.0699551,0.0300994,150.143,20.00,-36.3239,-0.0513517,20.0273,-7422.56,150.143,0.112335,1.21722e-3
2.05124e-3,0.0783035,0.0305825,157.090,20.00,-37.2449,-0.0526538,20.0278,-6074.42,157.090,0.115995,1.36248e-3
2.14396e-3,0.0875810,0.0312541,164.037,20.00,-37.4187,-0.0528994,20.0341,-4878.30,164.037,0.121238,1.52391e-3
2.30569e-3,0.0980919,0.0319932,171.049,20.00,-37.3684,-0.0528283,20.0365,-3883.63,171.049,0.130384,1.70680e-3
2.71426e-3,0.109874,0.0327191,178.061,20.00,-38.5941,-0.0545612,20.0219,-3196.90,178.061,0.153488,1.91181e-3
3.11212e-3,0.122946,0.0332439,185.008,20.00,-38.3010,-0.0541467,20.0157,-2533.86,185.008,0.175986,2.13925e-3
3.55884e-3,0.137518,0.0335198,191.955,20.00,-38.4803,-0.0544002,20.0256,-2034.78,191.955,0.201247,2.39281e-3
4.16117e-3,0.154036,0.0336490,198.967,20.00,-38.4158,-0.0543090,20.0283,-1619.06,198.967,0.235309,2.68023e-3
5.09324e-3,0.172490,0.0340165,205.980,20.00,-38.9784,-0.0551045,20.0335,-1310.07,205.980,0.288016,3.00133e-3
7.19238e-3,0.192966,0.0343999,212.926,20.00,-39.1134,-0.0552953,20.0342,-1050.42,212.926,0.406720,3.35760e-3
0.0107353,0.215909,0.0348606,219.873,20.00,-39.5448,-0.0559052,20.0301,-848.296,219.873,0.607067,3.75681e-3
0.0138401,0.241782,0.0348015,226.886,20.00,-39.7005,-0.0561252,20.0292,-679.121,226.886,0.782638,4.20700e-3
0.0166769,0.270846,0.0345795,233.898,20.00,-38.3635,-0.0542351,20.0281,-522.965,233.898,0.943056,4.71271e-3
0.0168791,0.302997,0.0340853,240.845,20.00,-38.1733,-0.0539662,20.0324,-415.798,240.845,0.954491,5.27214e-3
0.0159826,0.339143,0.0334552,247.792,20.00,-38.5873,-0.0545515,20.0263,-335.490,247.792,0.903793,5.90107e-3
0.0143602,0.379274,0.0325369,254.738,20.00,-39.1805,-0.0553901,20.0258,-272.374,254.738,0.812049,6.59935e-3
0.0140310,0.424709,0.0314945,261.751,20.00,-39.9284,-0.0564475,20.0360,-221.360,261.751,0.793434,7.38993e-3
0.0172207,0.475503,0.0304171,268.763,20.00,-39.8164,-0.0562891,20.0261,-176.098,268.763,0.973807,8.27374e-3
0.0193990,0.532053,0.0289437,275.710,20.00,-39.0262,-0.0551720,20.0220,-137.863,275.710,1.09699,9.25770e-3
0.0218171,0.595417,0.0266979,282.657,20.00,-39.5320,-0.0558870,20.0237,-111.508,282.657,1.23373,0.0103602
0.0168757,0.666890,0.0231105,289.669,20.00,-39.6042,-0.0559892,20.0299,-89.0499,289.669,0.954301,0.0116039
0.0161669,0.746556,0.0188194,296.681,20.00,-39.8136,-0.0562852,20.0213,-71.4344,296.681,0.914214,0.0129900
0.0149614,0.835236,0.0159487,303.628,20.00,-39.6030,-0.0559874,20.0181,-56.7688,303.628,0.846046,0.0145331
0.0162106,0.934613,0.0139703,310.575,20.00,-39.7892,-0.0562507,20.0186,-45.5514,310.575,0.916689,0.0162622
0.0155318,1.04647,0.0127094,317.587,20.00,-39.5456,-0.0559062,20.0203,-36.1113,317.587,0.878305,0.0182086
0.0163692,1.17190,0.0116357,324.600,20.00,-39.1018,-0.0552788,20.0206,-28.4720,324.600,0.925655,0.0203909
0.0183313,1.31099,0.0106581,331.547,20.00,-39.4050,-0.0557075,20.0297,-22.9272,331.547,1.03661,0.0228112
0.0167917,1.46669,9.58474e-3,338.493,20.00,-40.2343,-0.0568799,20.0248,-18.7033,338.493,0.949546,0.0255204
0.0131440,1.64117,8.65265e-3,345.440,20.00,-40.1986,-0.0568295,20.0276,-14.9246,345.440,0.743277,0.0285563
5.96633e-3,1.83777,7.78727e-3,352.453,20.00,-40.3967,-0.0571095,20.0200,-11.9609,352.453,0.337388,0.0319772
