Polymer,Mw,Solvent,\eta_0 [Pa s],K [S/m],\gamma [N/m],rho [Kg/m^3],NFES Type,C_{polymer} [wt\%],D_{nozzle} [m],Q [m^3/s],Substrate,L [m],\Phi_0 [V],v_{stage} [m/s],D_{fiber} [m],FiberGap [m],FiberMorphology,FiberStructure,Reference,\Pi_1,R_{jet},Oh
2,,2,,,,,7,9.0,,,12,0.00185,500.0,,3.49134e-07,,4,0,14,,5.8189e-08,
2,,2,,,,,7,9.0,,,12,0.00185,300.0,,2.4812200000000003e-07,,4,0,14,,4.135366666666667e-08,
2,,2,,,,,7,9.0,,,12,0.00185,100.0,,1.78092e-07,,4,0,14,,2.9682e-08,
2,,2,,,,,7,9.0,,,12,0.00185,35.0,,1.3049799999999998e-07,,4,0,14,,2.1749666666666664e-08,
4,,2,,,,,9,18.0,0.00084,2.5445999999999998e-11,0,0.0018,1200.0,0.03,2.5155999999999998e-05,,4,3,15,,2.964663031254798e-06,
4,,9,,,,,9,18.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0018,1300.0,0.03,1.2343e-05,,4,3,15,,1.454636500030926e-06,
4,,9,,,,,9,18.0,0.00033999999999999997,2.7779999999999997e-12,0,0.0018,1200.0,0.01,1.0136000000000001e-05,,4,3,15,,1.1945390556844745e-06,
4,,9,,,,,9,18.0,0.00033999999999999997,4.1669999999999995e-12,0,0.002,1300.0,0.03,8.749e-06,,4,3,15,,1.0310795381001842e-06,
4,,9,,,,,9,18.0,0.00033999999999999997,2.7779999999999997e-12,0,0.0018,1200.0,0.02,8.144e-06,,4,3,15,,9.597796043305404e-07,
4,,9,,,,,9,18.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0024,1300.0,0.03,8.124e-06,,4,3,15,,9.574225817265855e-07,
4,,2,,,,,9,18.0,0.0005099999999999999,9.362e-12,0,0.0018,1200.0,0.03,7.967999999999999e-06,,4,3,15,,9.390378054157349e-07,
4,,9,,,,,9,18.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0022,1300.0,0.03,7.656000000000001e-06,,4,3,15,,9.022682527940348e-07,
4,,9,,,,,9,18.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0026,1300.0,0.03,7.656000000000001e-06,,4,3,15,,9.022682527940348e-07,
4,,9,,,,,9,18.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0028,1300.0,0.03,7.343e-06,,4,3,15,,8.653808490421364e-07,
4,,9,,,,,9,18.0,0.00033999999999999997,4.1669999999999995e-12,0,0.003,1300.0,0.03,6.718e-06,,4,3,15,,7.917238926685377e-07,
4,,9,,,,,9,18.0,0.00033999999999999997,2.7779999999999997e-12,0,0.0018,1200.0,0.03,6.621000000000001e-06,,4,3,15,,7.802923330393553e-07,
4,,9,,,,,9,18.0,0.00033999999999999997,2.7779999999999997e-12,0,0.0018,1200.0,0.04,6.1520000000000006e-06,,4,3,15,,7.250201529766067e-07,
4,,9,,,,,9,18.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0018,1200.0,0.03,5.937e-06,,4,3,15,,6.996821599840887e-07,
4,,9,,,,,9,22.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0025,1200.0,0.03,5.781e-06,,4,3,15,,6.16256670625892e-07,
4,,9,,,,,9,16.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0018,1600.0,0.03,5.505e-06,,4,3,15,,6.88125e-07,
4,,9,,,,,9,16.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0018,1500.0,0.03,5.352999999999999e-06,,4,3,15,,6.691249999999999e-07,
4,,9,,,,,9,18.0,0.00033999999999999997,2.7779999999999997e-12,0,0.0018,1200.0,0.05,5.2139999999999995e-06,,4,3,15,,6.144757928511098e-07,
4,,9,,,,,9,16.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0018,1200.0,0.03,5.171e-06,,4,3,15,,6.46375e-07,
4,,9,,,,,9,16.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0018,1400.0,0.03,4.927e-06,,4,3,15,,6.15875e-07,
4,,9,,,,,9,20.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0025,1200.0,0.03,4.812e-06,,4,3,15,,5.379979553864493e-07,
4,,9,,,,,9,16.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0018,1300.0,0.03,4.6230000000000005e-06,,4,3,15,,5.778750000000001e-07,
4,,9,,,,,9,16.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0018,1100.0,0.03,4.562e-06,,4,3,15,,5.7025e-07,
4,,9,,,,,9,18.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0025,1200.0,0.03,3.875e-06,,4,3,15,,4.5667312951631194e-07,
4,,9,,,,,9,16.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0025,1200.0,0.03,3.812e-06,,4,3,15,,4.765e-07,
4,,9,,,,,9,18.0,0.00033999999999999997,2.7779999999999997e-12,0,0.0018,1200.0,0.1,3.6319999999999997e-06,,4,3,15,,4.280353048782567e-07,
4,,9,,,,,9,14.0,0.00033999999999999997,4.1669999999999995e-12,0,0.0025,1200.0,0.03,3.1869999999999997e-06,,4,3,15,,4.2588078898744824e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.002,2400.0,0.06,5.642999999999999e-06,,4,3,16,,6.309065798515655e-07,
20,,2,,,,,9,24.0,,1.389e-11,19,0.002,1600.0,0.06,4.68e-06,,4,3,16,,4.776504998427198e-07,
20,,2,,,,,9,20.0,,4.167e-11,19,0.002,1600.0,0.06,3.9569999999999996e-06,,4,3,16,,4.424060493483333e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.0016,1600.0,0.06,3.795e-06,,4,3,16,,4.242938987305851e-07,
20,,2,,,,,9,20.0,,2.778e-11,19,0.002,1600.0,0.06,3.1869999999999997e-06,,4,3,16,,3.5631743221459146e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.002,2200.0,0.06,3.12e-06,,4,3,16,,3.488266044899672e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.002,2000.0,0.06,2.798e-06,,4,3,16,,3.128259100522206e-07,
20,,2,,,,,9,22.0,,1.389e-11,19,0.002,1600.0,0.06,2.6889999999999996e-06,,4,3,16,,2.866483631401182e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.0018,1600.0,0.06,2.5910000000000003e-06,,4,3,16,,2.896826064850978e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.002,1600.0,0.06,1.844e-06,,4,3,16,,2.061654675254806e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.002,1600.0,0.06,1.839e-06,,4,3,16,,2.0560645053110566e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.002,1600.0,0.06,1.8219999999999999e-06,,4,3,16,,2.0370579275023082e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.002,1600.0,0.06,1.8180000000000002e-06,,4,3,16,,2.032585791547309e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.002,1200.0,0.06,1.76e-06,,4,3,16,,1.967739820199815e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.002,1800.0,0.06,1.7319999999999999e-06,,4,3,16,,1.9364348685148177e-07,
20,,2,,,,,9,18.0,,1.389e-11,19,0.002,1600.0,0.06,1.5830000000000001e-06,,4,3,16,,1.865583391030508e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.0024,1600.0,0.06,1.487e-06,,4,3,16,,1.6625165412710935e-07,
20,,2,,,,,9,16.0,,1.389e-11,19,0.002,1600.0,0.06,1.462e-06,,4,3,16,,1.8275e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.002,1400.0,0.06,1.424e-06,,4,3,16,,1.5920803999798503e-07,
20,,2,,,,,9,20.0,,1.389e-11,19,0.0022,1600.0,0.06,1.413e-06,,4,3,16,,1.5797820261036014e-07,
12,4000000.0,2,,,,,9,0.5,,,19,,,0.06,5.98e-06,,4,0,17,,4.228498551495555e-06,
12,4000000.0,2,,,,,9,0.5,,,19,,,0.04,5.89e-06,,4,0,17,,4.164858941188765e-06,
12,4000000.0,2,,,,,9,0.5,,,19,,,0.04,5.89e-06,,4,0,17,,4.164858941188765e-06,
12,4000000.0,2,,,,,9,0.5,,,19,,,0.04,5.48e-06,,4,0,17,,3.874945160902281e-06,
12,4000000.0,2,,,,,9,0.5,,,19,,,0.02,5.38e-06,,4,0,17,,3.804234482783626e-06,
12,4000000.0,2,,,,,9,0.5,,,19,,,0.06,5.35e-06,,4,0,17,,3.783021279348029e-06,
12,4000000.0,2,,,,,9,0.5,,,19,,,0.04,5.35e-06,,4,0,17,,3.783021279348029e-06,
12,4000000.0,2,,,,,9,0.5,,,19,,,0.02,5.27e-06,,4,0,17,,3.726452736853106e-06,
5,300000.0,12,0.027999999999999997,0.02943,45.0,1515.525,9,8.0,0.0004,,12,0.0005,1100.0,0.2,7.4e-07,2e-05,4,6,18,9.200546089995633e-07,1.308147545195113e-07,0.29644344850571275
7,900000.0,7,0.013999999999999999,0.00981,63.0,3215.525,9,5.0,0.0004,2.7999999999999997e-14,19,0.0005,1200.0,,7.84928e-07,0.0001,1,0,19,6.5696461336828315e-06,1.7551523654429549e-07,0.07424622956864677
7,900000.0,7,0.013999999999999999,0.00981,63.0,3215.525,9,5.0,0.0004,2.7999999999999997e-14,19,0.0005,1000.0,,5.81145e-07,0.0001,1,0,19,4.562254259501967e-06,1.2994797247841154e-07,0.08628733617021762
7,900000.0,7,0.013999999999999999,0.00981,63.0,3215.525,9,5.0,0.0004,2.7999999999999997e-14,19,0.0015,800.0,,4.7148000000000004e-07,0.0001,1,0,19,3.2442696956458427e-07,1.054261330031601e-07,0.0957982723998149
7,900000.0,7,0.013999999999999999,0.00981,63.0,3215.525,9,5.0,0.0004,2.7999999999999997e-14,19,0.001,800.0,,4.4240299999999997e-07,0.0001,1,0,19,7.299606815203146e-07,9.892431814498394e-08,0.09889635449159803
7,900000.0,7,0.013999999999999999,0.00981,63.0,3215.525,9,5.0,0.0004,2.7999999999999997e-14,19,0.0005,800.0,,4.1510399999999996e-07,0.0001,1,0,19,2.9198427260812586e-06,9.282007617320726e-08,0.10209650030635384
7,900000.0,7,0.013999999999999999,0.00981,53.0,3215.525,9,5.0,0.0004,2.7999999999999997e-14,19,0.0005,600.0,,3.1963e-07,0.0001,1,0,19,1.6424115334207079e-06,7.147144076482578e-08,0.1268521659888945
7,900000.0,7,0.013999999999999999,0.00981,63.0,3215.525,9,5.0,0.0004,2.7999999999999997e-14,19,0.0005,800.0,,2.81873e-07,0.0001,1,0,19,2.9198427260812586e-06,6.302871890217982e-08,0.12389750926450022
7,900000.0,2,,,,,9,5.0,,,7,0.0005,800.0,0.2,7.384600000000001e-07,0.0001,4,3,20,,1.651246758664495e-07,
7,900000.0,2,,,,,9,5.0,,,7,0.0005,800.0,0.2,7.271800000000001e-07,2e-05,4,0,20,,1.6260239118782972e-07,
7,900000.0,2,,,,,9,5.0,,,7,0.0005,800.0,0.2,7.271800000000001e-07,4e-05,4,0,20,,1.6260239118782972e-07,
7,900000.0,2,,,,,9,5.0,,,7,0.0005,800.0,0.2,7.271800000000001e-07,0.0001,4,0,20,,1.6260239118782972e-07,
7,900000.0,2,,,,,9,5.0,,,7,0.0005,800.0,0.2,7.2226e-07,0.0001,4,0,20,,1.615022457428998e-07,
7,900000.0,2,,,,,9,5.0,,,7,0.0005,800.0,0.2,7.203100000000001e-07,0.0001,1,0,20,,1.6106621248728736e-07,
7,900000.0,2,,,,,9,5.0,,,7,0.0005,800.0,0.2,5.311e-07,,2,5,20,,1.1875757028501383e-07,
25,534000.0,2,,,,,6,16.0,,,19,0.0012,1440.0,,2.9089999999999996e-06,,4,0,21,,3.6362499999999995e-07,
25,534000.0,2,,,,,6,16.0,,,19,0.0012,1440.0,,9.070000000000001e-07,,4,0,21,,1.1337500000000001e-07,
5,300000.0,13,0.055999999999999994,0.04905,25.0,1215.525,9,20.0,4e-05,,12,0.001,1700.0,0.25,2.8150599999999997e-06,,2,6,22,1.6481143512450854e-07,3.1473327603702787e-07,0.5726176677342735
5,300000.0,13,0.055999999999999994,0.073575,25.0,1215.525,9,20.0,4e-05,,12,0.001,1700.0,0.15,2.45259e-06,,0,6,22,1.0987429008300568e-07,2.742078980468105e-07,0.6134739063622885
5,300000.0,13,0.055999999999999994,0.0981,25.0,1215.525,9,20.0,4e-05,,12,0.001,1700.0,0.35,1.8916900000000002e-06,,4,6,22,8.240571756225427e-08,2.1149737161782888e-07,0.6985276275736336
5,300000.0,13,0.055999999999999994,0.14715,25.0,1215.525,9,20.0,4e-05,,12,0.001,1700.0,0.05,8.16427e-07,,0,6,22,5.493714504150284e-08,9.127931353331104e-08,1.0632855019750225
2,150000.0,5,,,,,7,11.0,0.00015900000000000002,,12,,900.0,,2.52959e-06,,4,0,23,,3.8135004106523255e-07,
2,150000.0,5,,,,,7,11.0,0.00015900000000000002,,12,,800.0,,1.38394e-06,,4,0,23,,2.086368051074751e-07,
2,150000.0,5,,,,,7,11.0,0.00015900000000000002,,12,,600.0,,8.99042e-07,,4,0,23,,1.355356811259409e-07,
2,150000.0,5,,,,,7,11.0,0.00015900000000000002,,12,,500.0,,8.95036e-07,,4,0,23,,1.3493175390275163e-07,
2,150000.0,5,,,,,7,11.0,0.00015900000000000002,,12,,700.0,,8.71092e-07,,4,0,23,,1.3132206008546663e-07,
2,150000.0,5,,,,,7,11.0,0.00015900000000000002,,12,0.0007,,,8.391660000000001e-07,,4,0,23,,1.265090344919718e-07,
2,150000.0,5,,,,,7,11.0,0.00015900000000000002,,12,0.0025,,,6.32462e-07,,4,0,23,,9.534723400717077e-08,
2,150000.0,5,,,,,7,11.0,0.00015900000000000002,,12,0.0045,,,5.58621e-07,,4,0,23,,8.421528440968744e-08,
2,150000.0,5,,,,,7,11.0,0.00015900000000000002,,12,,400.0,,5.06569e-07,,4,0,23,,7.636815015570657e-08,
2,150000.0,5,,,,,7,11.0,0.00015900000000000002,,12,0.01,,,4.09142e-07,,4,0,23,,6.168047727161769e-08,
21,2000.0,2,0.055999999999999994,0.13734000000000002,79.0,2615.525,9,20.0,0.00075,1.6667999999999998e-11,19,0.0005,9000.0,0.01,6.9045e-05,0.00047999999999999996,2,3,24,6.5989749110653435e-06,7.719465675323648e-06,0.04434058548749418
22,2000.0,2,0.055999999999999994,0.13734000000000002,79.0,2615.525,9,20.0,0.00075,1.6667999999999998e-11,19,0.0005,9000.0,0.01,1.8670999999999998e-05,0.000352,2,3,24,6.5989749110653435e-06,2.0874812603949284e-06,0.08526754339161878
3,80000.0,2,,,,,9,,0.0009119999999999999,,19,0.005,3000.0,0.05,0.0001505,0.001,4,3,25,,,
3,80000.0,2,,,,,9,,0.0009119999999999999,,19,0.005,3000.0,0.05,0.0001268,0.001,4,3,25,,,
3,80000.0,2,,,,,9,,0.0009119999999999999,,19,0.005,3000.0,0.05,0.00010829999999999999,0.001,4,3,25,,,
16,50000.0,14,,,,,4,,0.000337,,0,0.005,4000.0,0.0033299999999999996,5.91054e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00026000000000000003,,0,0.003,5000.0,0.0033299999999999996,4.83509e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.000337,,0,0.005,5000.0,0.0033299999999999996,4.6709300000000004e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00026000000000000003,,0,0.005,6000.0,0.0033299999999999996,4.54575e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00026000000000000003,,0,0.005,6500.0,0.0033299999999999996,4.47279e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00026000000000000003,,0,0.005,5000.0,0.0033299999999999996,4.447e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00026000000000000003,,0,0.004,5000.0,0.0033299999999999996,4.44267e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00026000000000000003,,0,0.005,5000.0,0.0033299999999999996,4.37461e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00026000000000000003,,0,0.006999999999999999,5000.0,0.0033299999999999996,4.36442e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00026000000000000003,,0,0.006,5000.0,0.0033299999999999996,4.06597e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00026000000000000003,,0,0.005,4000.0,0.0033299999999999996,4.00863e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00021,,0,0.005,3000.0,0.0033299999999999996,3.8904e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00026000000000000003,,0,0.005,3000.0,0.0033299999999999996,3.77719e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.000337,,0,0.005,6000.0,0.0033299999999999996,3.09265e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00021,,0,0.005,6000.0,0.0033299999999999996,3.04575e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00021,,0,0.005,5000.0,0.0033299999999999996,3.02247e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00021,,0,0.005,4000.0,0.0033299999999999996,2.85769e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00021,,0,0.006,5000.0,0.0033299999999999996,2.84075e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00021,,0,0.005,7000.0,0.0033299999999999996,2.83379e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00021,,0,0.003,5000.0,0.0033299999999999996,2.814e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00021,,0,0.004,5000.0,0.0033299999999999996,2.74622e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00021,,0,0.006999999999999999,5000.0,0.0033299999999999996,2.68891e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00021,,0,0.005,5000.0,0.0033299999999999996,2.57343e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00016,,0,0.005,3000.0,0.0033299999999999996,2.1168099999999998e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00016,,0,0.005,4000.0,0.0033299999999999996,2.03693e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00016,,0,0.005,7000.0,0.0033299999999999996,1.81493e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00016,,0,0.005,6000.0,0.0033299999999999996,1.60235e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.000337,,0,0.005,7000.0,0.0033299999999999996,1.5016e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00016,,0,0.005,5000.0,0.0033299999999999996,1.40927e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00016,,0,0.003,5000.0,0.0033299999999999996,1.3584e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00016,,0,0.004,5000.0,0.0033299999999999996,1.3325e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00016,,0,0.006999999999999999,5000.0,0.0033299999999999996,1.28567e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00016,,0,0.006,5000.0,0.0033299999999999996,1.25949e-05,,4,2,26,,,
16,50000.0,14,,,,,4,,0.00016,,0,0.005,5000.0,0.0033299999999999996,1.25397e-05,,4,2,26,,,
18,72000.0,14,,,,,4,,0.000337,,12,0.0035,4000.0,0.08333,3.1e-05,,4,3,27,,,
5,300000.0,2,,,,,9,,,2.0001999999999997e-11,19,0.0075,,0.4,,,4,6,28,,,
5,300000.0,2,0.055999999999999994,0.00081423,96.25,2321.65275,9,6.0,,,19,0.005,900.0,0.05,3.5200000000000003e-07,,0,0,28,1.1130801054809014e-07,7.18516991216399e-08,0.4419473205845869
5,300000.0,2,0.055999999999999994,0.00081423,96.25,2321.65275,9,6.0,,,19,0.005,900.0,0.1,3.1e-07,,2,0,28,1.1130801054809014e-07,6.327848502189877e-08,0.4709350233535313
5,300000.0,2,0.055999999999999994,0.00081423,96.25,2321.65275,9,6.0,,,19,0.005,900.0,0.2,2.87e-07,,4,0,28,1.1130801054809014e-07,5.858362968156435e-08,0.4894416104039365
5,300000.0,2,0.055999999999999994,0.00081423,96.25,2321.65275,9,6.0,,,19,0.005,900.0,0.4,2.12e-07,5e-06,4,0,28,1.1130801054809014e-07,4.3274318789169476e-08,0.5694740076750536
19,33000.0,2,,,,,9,15.0,0.00109,8.333999999999999e-10,19,0.2,15000.0,,8.94519e-06,,1,5,29,,1.154819063288704e-06,
19,33000.0,2,,,,,9,10.0,0.00109,8.333999999999999e-10,19,0.2,15000.0,,5.74416e-06,,1,5,29,,9.082314422216399e-07,
19,33000.0,2,,,,,9,4.0,0.00109,8.333999999999999e-10,19,0.2,15000.0,,4.56482e-06,,1,5,29,,1.141205e-06,
19,33000.0,2,,,,,9,2.0,0.00109,8.333999999999999e-10,19,0.2,15000.0,,4.363769999999999e-06,,1,5,29,,1.54282567926921e-06,
19,33000.0,2,,,,,9,25.0,0.00109,8.333999999999999e-10,19,0.2,15349.318619999998,,3.27073e-06,,1,5,29,,3.27073e-07,
19,33000.0,2,,,,,9,25.0,0.00109,8.333999999999999e-10,19,0.2,15000.0,,3.2341700000000003e-06,,1,5,29,,3.2341700000000004e-07,
19,33000.0,2,,,,,9,25.0,0.00109,8.333999999999999e-10,19,0.2,20327.0367,,3.0092900000000003e-06,,1,5,29,,3.0092900000000006e-07,
19,33000.0,2,,,,,9,25.0,0.00109,8.333999999999999e-10,19,0.2,25332.23016,,2.81426e-06,,1,5,29,,2.81426e-07,
19,33000.0,2,,,,,9,20.0,0.00109,8.333999999999999e-10,19,0.15,16068.228819999998,,2.5465e-06,,1,5,29,,2.8470735523516075e-07,
19,33000.0,2,,,,,9,25.0,0.00109,8.333999999999999e-10,19,0.15,25289.84823,,2.41002e-06,,1,5,29,,2.41002e-07,
19,33000.0,2,,,,,9,20.0,0.00109,8.333999999999999e-10,19,0.15,20915.81995,,2.14291e-06,,1,5,29,,2.395846214832037e-07,
19,33000.0,2,,,,,9,25.0,0.00109,8.333999999999999e-10,19,0.15,20222.66329,,2.01377e-06,,1,5,29,,2.0137700000000002e-07,
19,33000.0,2,,,,,9,25.0,0.00109,8.333999999999999e-10,19,0.15,15210.78663,,1.9494e-06,,1,5,29,,1.9494e-07,
19,33000.0,2,,,,,9,20.0,0.00109,8.333999999999999e-10,19,0.15,23812.25385,,1.94621e-06,,1,5,29,,2.1759289292449328e-07,
19,33000.0,2,,,,,9,20.0,0.00109,8.333999999999999e-10,19,0.2,15769.23769,,1.80525e-06,,1,5,29,,2.0183308581907477e-07,
19,33000.0,2,,,,,9,20.0,0.00109,8.333999999999999e-10,19,0.2,15000.0,,1.77049e-06,,1,5,29,,1.9794679967418013e-07,
19,33000.0,2,,,,,9,20.0,0.00109,8.333999999999999e-10,19,0.2,20741.56131,,1.7109e-06,,1,5,29,,1.9128443513521952e-07,
19,33000.0,2,,,,,9,20.0,0.00109,8.333999999999999e-10,19,0.2,23700.36147,,1.6688099999999997e-06,,1,5,29,,1.8657863007657117e-07,
5,30000.0,13,0.055999999999999994,0.00981,25.0,1215.525,9,8.0,0.00021,8.333999999999999e-12,12,0.002,2000.0,0.001,9.7688e-06,,2,0,30,2.851408912188729e-07,1.7268961810137865e-06,0.24445727166060663
5,30000.0,13,0.055999999999999994,0.00981,25.0,1215.525,9,8.0,0.00021,8.333999999999999e-12,12,0.002,2000.0,0.005,7.3542e-06,,2,0,30,2.851408912188729e-07,1.300051172550527e-06,0.2817447623614232
5,30000.0,13,0.055999999999999994,0.00981,25.0,1215.525,9,8.0,0.00021,8.333999999999999e-12,12,0.002,2000.0,0.001,5.476900000000001e-06,,2,0,30,2.851408912188729e-07,9.681882824701507e-07,0.32647968577857256
5,30000.0,13,0.055999999999999994,0.00981,25.0,1215.525,9,8.0,0.00021,8.333999999999999e-12,12,0.002,2000.0,0.01,4.8454e-06,,2,0,30,2.851408912188729e-07,8.565537993903244e-07,0.3471033074872365
5,30000.0,13,0.055999999999999994,0.00981,25.0,1215.525,9,8.0,0.00021,8.333999999999999e-12,12,0.002,2000.0,0.005,3.8342000000000005e-06,,2,0,30,2.851408912188729e-07,6.777972051063652e-07,0.39019903235828807
5,30000.0,13,0.055999999999999994,0.00981,25.0,1215.525,9,8.0,0.00021,8.333999999999999e-12,12,0.002,2000.0,0.02,3.7185e-06,0.169959875,2,0,30,2.851408912188729e-07,6.573441414605443e-07,0.3962229951374273
5,30000.0,13,0.055999999999999994,0.00981,25.0,1215.525,9,8.0,0.00021,8.333999999999999e-12,12,0.002,2000.0,0.01,3.2707e-06,,2,0,30,2.851408912188729e-07,5.781835373067102e-07,0.4224771395408808
5,30000.0,13,0.055999999999999994,0.00981,25.0,1215.525,9,8.0,0.00021,8.333999999999999e-12,12,0.002,2000.0,0.02,2.823e-06,2.175438595,2,0,30,2.851408912188729e-07,4.990406108224059e-07,0.45474520711626565
5,100000.0,2,0.055999999999999994,0.00981,25.0,1215.525,7,10.0,,,12,0.007562961,2000.0,,2.0065200000000002e-07,,4,0,31,1.9940487529030853e-08,3.172586685340529e-08,1.8035547320394616
5,100000.0,2,0.055999999999999994,0.00981,25.0,1215.525,7,10.0,,,12,0.008546541,2000.0,,1.50978e-07,,4,0,31,1.5614882954738894e-08,2.3871717828845078e-08,2.0791902921365413
5,100000.0,2,0.055999999999999994,0.00981,25.0,1215.525,7,10.0,,,12,0.0085,2000.0,0.8723081770000001,1.2287200000000002e-07,,4,0,31,1.5786346918691926e-08,1.9427769033010458e-08,2.304754168054776
5,100000.0,2,0.055999999999999994,0.00981,25.0,1215.525,7,10.0,,,12,0.0085,2000.0,1.7096024109999999,1.17279e-07,,4,0,31,1.5786346918691926e-08,1.854343808534437e-08,2.3590706402261374
5,100000.0,2,0.055999999999999994,0.00981,25.0,1215.525,7,10.0,,,12,0.0085,2000.0,0.44706305700000004,1.1196099999999999e-07,,4,0,31,1.5786346918691926e-08,1.7702588455505597e-08,2.414447065561883
5,100000.0,2,0.055999999999999994,0.00981,25.0,1215.525,7,10.0,,,12,0.011028498999999999,2000.0,,1.1029999999999999e-07,,4,0,31,9.377491468566738e-09,1.743996129582861e-08,2.432558630054119
5,100000.0,2,0.055999999999999994,0.00981,25.0,1215.525,7,10.0,,,12,0.010033744,2000.0,,1.05997e-07,,4,0,31,1.1329049162693679e-08,1.6759597257243386e-08,2.481442898256774
5,100000.0,2,0.055999999999999994,0.00981,25.0,1215.525,7,10.0,,,12,0.0085,2000.0,0.11058738900000001,1.0417199999999999e-07,,4,0,31,1.5786346918691926e-08,1.647103942075302e-08,2.5030848497990923
5,100000.0,2,0.055999999999999994,0.00981,25.0,1215.525,7,10.0,,,12,0.0085,2000.0,1.288072322,1.01407e-07,,4,0,31,1.5786346918691926e-08,1.6033854534234744e-08,2.5369803610190593
5,100000.0,2,0.055999999999999994,0.00981,25.0,1215.525,7,10.0,,,12,0.012519879,2000.0,,8.8787e-08,,4,0,31,7.276444661270719e-09,1.4038457330668495e-08,2.7112925564207435
5,900000.0,2,,,,,9,30.0,,,19,,4500.0,,1.15e-06,,0,5,32,,1.0498015685515683e-07,
5,900000.0,2,,,,,9,20.0,,,19,,4500.0,,4e-07,,0,5,32,,4.472135954999579e-08,
5,900000.0,2,,,,,9,10.0,,,19,,4500.0,,2.5e-07,,0,5,32,,3.952847075210474e-08,
5,900000.0,2,,,,,9,5.0,,,19,,4500.0,,1.5e-07,,0,5,32,,3.3541019662496846e-08,
25,534000.0,0,,,,,2,17.0,0.0001,3.888999999999999e-12,10,0.00075,1900.0,0.01,,,2,6,33,,,
3,50000.0,1,,,,,9,18.34997064,0.00025,,19,,6000.0,0.0075,0.000103,,0,6,34,,1.2022354844221245e-05,
3,50000.0,1,,,,,9,18.34997064,0.00025,,19,,10000.0,0.0025,9.98e-05,,0,6,34,,1.1648844790808545e-05,
