Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
MPa,1/s,Pa.s,s,°C,MPa,N,µm,Pa.s²,s,µN.m,rad/s
0.00000000557,0.00584000000,0.95376500000,4.25827000000,20.00000000000,-0.00001890000,-0.02675760000,20.01550000000,-555163.00000000000,4.25827000000,0.31491700000,0.00010200000
0.00000000814,0.00731000000,1.11467000000,10.55130000000,20.00000000000,-0.00001910000,-0.02695350000,20.02400000000,-357139.00000000000,10.55130000000,0.46054800000,0.00012700000
0.00000001050,0.00820000000,1.28463000000,17.56370000000,20.00000000000,-0.00001870000,-0.02643040000,20.03100000000,-278038.00000000000,17.56370000000,0.59568700000,0.00014300000
0.00000001280,0.00920000000,1.38787000000,24.57600000000,20.00000000000,-0.00001800000,-0.02543050000,20.01530000000,-212715.00000000000,24.57600000000,0.72172100000,0.00016000000
0.00000001460,0.01029600000,1.42247000000,31.52280000000,20.00000000000,-0.00001840000,-0.02598760000,20.01930000000,-173407.00000000000,31.52280000000,0.82819600000,0.00017900000
0.00000001610,0.01152900000,1.40013000000,38.46970000000,20.00000000000,-0.00001850000,-0.02616750000,20.01770000000,-139258.00000000000,38.46970000000,0.91281400000,0.00020100000
0.00000001710,0.01292080000,1.32724000000,45.48200000000,20.00000000000,-0.00001890000,-0.02675360000,20.02840000000,-113354.00000000000,45.48200000000,0.96975500000,0.00022500000
0.00000001790,0.01446560000,1.23813000000,52.49440000000,20.00000000000,-0.00001840000,-0.02598290000,20.02390000000,-87831.40000000000,52.49440000000,1.01281000000,0.00025200000
0.00000001850,0.01619070000,1.14247000000,59.44120000000,20.00000000000,-0.00001890000,-0.02668090000,20.02580000000,-71995.50000000000,59.44120000000,1.04600000000,0.00028200000
0.00000001900,0.01810580000,1.04874000000,66.38800000000,20.00000000000,-0.00001850000,-0.02618900000,20.03640000000,-56509.80000000000,66.38800000000,1.07376000000,0.00031500000
0.00000001960,0.02027980000,0.96875900000,73.40040000000,20.00000000000,-0.00001900000,-0.02687500000,20.01940000000,-46222.80000000000,73.40040000000,1.11097000000,0.00035300000
0.00000002030,0.02271860000,0.89528300000,80.41270000000,20.00000000000,-0.00001910000,-0.02693710000,20.02700000000,-36917.00000000000,80.41270000000,1.15017000000,0.00039500000
0.00000002070,0.02541040000,0.81521000000,87.35950000000,20.00000000000,-0.00001880000,-0.02657990000,20.02870000000,-29118.40000000000,87.35950000000,1.17140000000,0.00044200000
0.00000002110,0.02843100000,0.74123600000,94.30630000000,20.00000000000,-0.00001940000,-0.02738040000,20.03090000000,-23960.40000000000,94.30630000000,1.19171000000,0.00049500000
0.00000002160,0.03179850000,0.67887000000,101.25300000000,20.00000000000,-0.00001910000,-0.02699100000,20.02910000000,-18881.80000000000,101.25300000000,1.22072000000,0.00055300000
0.00000002210,0.03561690000,0.61991000000,108.26600000000,20.00000000000,-0.00001930000,-0.02733410000,20.03020000000,-15241.60000000000,108.26600000000,1.24855000000,0.00062000000
0.00000002260,0.03988810000,0.56673700000,115.27800000000,20.00000000000,-0.00001920000,-0.02708140000,20.02910000000,-12039.90000000000,115.27800000000,1.27834000000,0.00069400000
0.00000002300,0.04462140000,0.51549900000,122.22500000000,20.00000000000,-0.00001950000,-0.02758170000,20.02810000000,-9798.80000000000,122.22500000000,1.30075000000,0.00077600000
0.00000002330,0.04992930000,0.46750700000,129.17100000000,20.00000000000,-0.00001950000,-0.02756240000,20.02950000000,-7820.67000000000,129.17100000000,1.31998000000,0.00086900000
0.00000002360,0.05591380000,0.42276500000,136.18400000000,20.00000000000,-0.00001960000,-0.02773800000,20.01500000000,-6275.89000000000,136.18400000000,1.33672000000,0.00097300000
0.00000002410,0.06252610000,0.38527100000,143.19600000000,20.00000000000,-0.00001920000,-0.02709180000,20.01750000000,-4901.76000000000,143.19600000000,1.36223000000,0.00109000000
0.00000002470,0.06995970000,0.35289700000,150.14300000000,20.00000000000,-0.00001920000,-0.02708130000,20.01280000000,-3913.92000000000,150.14300000000,1.39610000000,0.00122000000
0.00000002520,0.07828990000,0.32171200000,157.09000000000,20.00000000000,-0.00001930000,-0.02733760000,20.02830000000,-3154.91000000000,157.09000000000,1.42428000000,0.00136000000
0.00000002570,0.08759890000,0.29320700000,164.03700000000,20.00000000000,-0.00001850000,-0.02618240000,20.01970000000,-2413.52000000000,164.03700000000,1.45243000000,0.00152000000
0.00000002610,0.09810960000,0.26556600000,171.04900000000,20.00000000000,-0.00001880000,-0.02660700000,20.01210000000,-1955.29000000000,171.04900000000,1.47335000000,0.00171000000
0.00000002600,0.10988000000,0.23623700000,178.06100000000,20.00000000000,-0.00001940000,-0.02748770000,20.02130000000,-1610.42000000000,178.06100000000,1.46787000000,0.00191000000
0.00000002620,0.12294600000,0.21303600000,185.00800000000,20.00000000000,-0.00001940000,-0.02739830000,20.01720000000,-1282.13000000000,185.00800000000,1.48112000000,0.00214000000
0.00000002660,0.13753800000,0.19343900000,191.95500000000,20.00000000000,-0.00001910000,-0.02705320000,20.02590000000,-1011.60000000000,191.95500000000,1.50449000000,0.00239000000
0.00000002730,0.15405400000,0.17736200000,198.96700000000,20.00000000000,-0.00001930000,-0.02726500000,20.02740000000,-812.63600000000,198.96700000000,1.54510000000,0.00268000000
0.00000002780,0.17252900000,0.16114100000,205.98000000000,20.00000000000,-0.00001980000,-0.02802820000,20.03100000000,-666.05400000000,205.98000000000,1.57213000000,0.00300000000
