Filename,ps_thf_00_0
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,11/12/2019
Sample name,OSKT 0_PS_THF
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
-0.0411900,6.33322e-3,-6.50380,3.47463,19.95,-85.6626,-0.121103,20.0072,-2135710,3.47463,-2.32924,1.10198e-4
-9.97968e-3,7.35022e-3,-1.35774,10.5513,19.96,-84.9926,-0.120155,20.0142,-1573190,10.5513,-0.564337,1.27894e-4
-0.0100061,8.22584e-3,-1.21643,17.5637,19.97,-85.3621,-0.120678,20.0247,-1261550,17.5637,-0.565834,1.43129e-4
-9.64836e-3,9.22057e-3,-1.04639,24.5760,19.98,-85.5642,-0.120964,20.0206,-1006410,24.5760,-0.545602,1.60438e-4
-9.72462e-3,0.0103169,-0.942591,31.5228,19.99,-85.4215,-0.120762,20.0226,-802542,31.5228,-0.549914,1.79514e-4
-9.79364e-3,0.0115444,-0.848344,38.4697,19.99,-85.0538,-0.120242,20.0307,-638188,38.4697,-0.553818,2.00873e-4
-9.88632e-3,0.0129243,-0.764942,45.4820,19.99,-85.7936,-0.121288,20.0246,-513621,45.4820,-0.559058,2.24882e-4
-0.0100904,0.0144767,-0.697011,52.4944,19.99,-85.1188,-0.120334,20.0278,-406150,52.4944,-0.570599,2.51894e-4
-0.0100723,0.0161893,-0.622161,59.4412,20.00,-84.7960,-0.119878,20.0285,-323534,59.4412,-0.569578,2.81693e-4
-9.77315e-3,0.0181165,-0.539461,66.3880,19.99,-84.8835,-0.120001,20.0272,-258627,66.3880,-0.552659,3.15227e-4
-9.70665e-3,0.0202847,-0.478522,73.4004,20.00,-84.8766,-0.119992,20.0206,-206278,73.4004,-0.548898,3.52952e-4
-9.75018e-3,0.0227229,-0.429091,80.4127,20.00,-84.9486,-0.120093,20.0290,-164524,80.4127,-0.551359,3.95377e-4
-9.80432e-3,0.0254159,-0.385755,87.3595,20.00,-84.8345,-0.119932,20.0357,-131329,87.3595,-0.554421,4.42236e-4
-9.76412e-3,0.0284358,-0.343374,94.3063,20.00,-85.2273,-0.120487,20.0251,-105402,94.3063,-0.552148,4.94783e-4
-9.73593e-3,0.0318108,-0.306057,101.253,20.00,-84.1729,-0.118997,20.0276,-83180.8,101.253,-0.550554,5.53507e-4
-9.81463e-3,0.0356225,-0.275518,108.266,20.00,-84.8102,-0.119898,20.0261,-66834.5,108.266,-0.555004,6.19829e-4
-9.80961e-3,0.0398956,-0.245882,115.278,20.00,-84.8544,-0.119960,20.0238,-53311.9,115.278,-0.554720,6.94182e-4
-9.85359e-3,0.0446324,-0.220772,122.225,20.00,-85.1076,-0.120318,20.0284,-42723.5,122.225,-0.557207,7.76603e-4
-9.87982e-3,0.0499275,-0.197883,129.171,20.00,-84.9755,-0.120131,20.0296,-34089.0,129.171,-0.558691,8.68737e-4
-9.85220e-3,0.0559077,-0.176222,136.184,20.00,-84.6387,-0.119655,20.0212,-27078.5,136.184,-0.557129,9.72793e-4
-9.83254e-3,0.0625353,-0.157232,143.196,20.00,-85.6903,-0.121142,20.0194,-21911.9,143.196,-0.556017,1.08811e-3
-9.79916e-3,0.0699642,-0.140060,150.143,20.00,-86.4047,-0.122152,20.0223,-17651.6,150.143,-0.554129,1.21737e-3
-9.86687e-3,0.0782884,-0.126032,157.090,20.00,-85.8199,-0.121325,20.0100,-14002.1,157.090,-0.557958,1.36222e-3
-9.87846e-3,0.0876018,-0.112765,164.037,20.00,-85.8700,-0.121396,20.0251,-11189.6,164.037,-0.558614,1.52427e-3
-0.0100339,0.0981090,-0.102273,171.049,20.00,-86.4229,-0.122178,20.0223,-8978.66,171.049,-0.567406,1.70709e-3
-0.0100886,0.109915,-0.0917850,178.061,20.00,-86.5121,-0.122304,20.0335,-7160.79,178.061,-0.570495,1.91252e-3
-9.85436e-3,0.122916,-0.0801717,185.008,20.00,-85.9821,-0.121554,20.0246,-5691.06,185.008,-0.557251,2.13873e-3
-9.53397e-3,0.137539,-0.0693183,191.955,20.00,-86.2204,-0.121891,20.0289,-4557.84,191.955,-0.539133,2.39317e-3
-9.00331e-3,0.154076,-0.0584342,198.967,20.00,-86.3029,-0.122008,20.0319,-3635.42,198.967,-0.509125,2.68092e-3
-8.31828e-3,0.172483,-0.0482267,205.980,20.00,-86.3063,-0.122013,20.0302,-2901.03,205.980,-0.470387,3.00119e-3
-7.54597e-3,0.193009,-0.0390965,212.926,20.00,-86.7769,-0.122678,20.0312,-2329.42,212.926,-0.426715,3.35835e-3
-6.89195e-3,0.215922,-0.0319187,219.873,20.00,-86.8648,-0.122802,20.0279,-1863.16,219.873,-0.389731,3.75704e-3
-5.84584e-3,0.241946,-0.0241618,226.886,20.00,-86.3848,-0.122124,20.0177,-1475.71,226.886,-0.330574,4.20985e-3
-4.47753e-3,0.270721,-0.0165393,233.898,20.00,-87.0304,-0.123036,20.0149,-1187.48,233.898,-0.253199,4.71054e-3
