Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress
Pa,1/s,Pa.s,s,°C,Pa
6.32E-03,6.24E-03,1.01315,4.72447,19.99,-100.539
2.35E-03,6.88E-03,0.341472,12.714,19.99,-104.62
2.32E-03,7.54E-03,0.307083,21.1682,20,-107.93
2.38E-03,8.26E-03,0.288337,29.6223,20,-109.803
2.43E-03,9.05E-03,0.268449,38.0109,20,-110.285
2.47E-03,9.90E-03,0.24928,46.3995,20,-110.692
2.54E-03,0.0108399,0.234051,54.7881,20,-111.266
2.61E-03,0.0118704,0.219759,63.1767,20,-111.369
2.71E-03,0.0129993,0.208752,71.6309,20,-111.795
2.97E-03,0.0142363,0.208764,80.085,20,-111.983
3.34E-03,0.0155945,0.214164,88.4736,20,-112.309
3.67E-03,0.0170763,0.215124,96.8622,20,-112.118
4.12E-03,0.0186884,0.220673,105.251,20,-112.189
4.76E-03,0.0204501,0.232921,113.639,20,-112.23
5.20E-03,0.0224332,0.232019,122.094,20,-112.384
5.73E-03,0.0245519,0.233538,130.548,20,-112.734
6.92E-03,0.026866,0.257468,138.936,20,-112.898
9.27E-03,0.0294351,0.314849,147.325,20,-112.444
0.0103525,0.0322541,0.320968,155.714,20,-112.673
0.0101745,0.0353193,0.288071,164.102,20,-113.116
0.0113132,0.0386766,0.292508,172.556,20,-112.783
0.0125742,0.0423752,0.296736,181.01,20,-112.852
0.0152066,0.0464198,0.32759,189.399,20,-112.766
0.0155797,0.0507897,0.306749,197.788,20,-112.31
0.0183528,0.0555978,0.330099,206.176,20,-112.68
0.02066,0.0608334,0.339617,214.565,20,-112.247
0.0226599,0.0666415,0.340027,223.019,20,-113.041
0.0259589,0.0730508,0.355354,231.473,20,-112.756
0.0269671,0.0799583,0.337265,239.862,20,-113.121
0.0265359,0.0875998,0.302922,248.25,20,-112.485
0.0277388,0.0958735,0.289327,256.639,20,-112.735
0.0292291,0.105047,0.278248,265.093,20,-112.455
0.0302806,0.11513,0.263012,273.547,20,-113.103
0.0283673,0.126078,0.224997,281.936,20,-113.478
0.0294374,0.137996,0.213321,290.325,20,-113.338
0.0289465,0.151087,0.191588,298.713,20,-113.444
0.0284604,0.165524,0.171941,307.102,20,-112.9
0.0209737,0.18135,0.115654,315.556,20,-113.157
0.0177296,0.198598,0.0892739,324.01,20,-113.879
0.0192754,0.217468,0.0886357,332.399,20,-113.446
0.0152178,0.238124,0.0639073,340.787,20,-113.734
0.0138811,0.260786,0.0532279,349.176,20,-113.461
0.0122969,0.285367,0.0430915,357.564,20,-113.845
0.0146088,0.31271,0.0467166,366.019,20,-113.724
0.0179295,0.342668,0.0523232,374.473,20,-113.531
0.0186615,0.375172,0.0497411,382.861,20,-113.268
0.0177721,0.410727,0.0432698,391.25,20,-113.103
0.0186702,0.449679,0.041519,399.639,20,-113.086
0.0104832,0.492483,0.0212865,408.027,20,-113.653
5.64E-03,0.539531,0.0104458,416.481,20,-114.109
5.21E-03,0.591043,8.82E-03,424.935,20,-114.11
5.60E-03,0.647072,8.66E-03,433.324,20,-114.517
9.11E-03,0.7083,0.0128575,441.713,20,-114.348
8.58E-03,0.77566,0.0110604,450.101,20,-114.085
4.99E-03,0.849456,5.87E-03,458.49,20,-114.1
4.46E-03,0.930326,4.80E-03,466.944,20,-114.183
8.03E-03,1.01933,7.88E-03,475.398,20,-114.367
6.82E-03,1.11617,6.11E-03,483.787,20,-114.616
2.70E-03,1.22226,2.21E-03,492.175,20,-114.072
-2.06E-03,1.33807,-1.54E-03,500.564,20,-113.786
1.40E-04,1.46541,9.55E-05,509.018,20,-113.408
1.33E-03,1.60606,8.26E-04,517.472,20,-114.076
-2.65E-03,1.7584,-1.51E-03,525.861,20,-114.098
-9.58E-04,1.92482,-4.98E-04,534.25,20,-113.316
-1.44E-04,2.10751,-6.84E-05,542.638,20,-112.303
1.47E-03,2.30706,6.38E-04,551.027,20,-110.828
3.24E-03,2.52825,1.28E-03,559.481,20,-109.646
9.12E-03,2.7696,3.29E-03,567.935,20,-108.34
5.77E-03,3.03253,1.90E-03,576.324,20,-108.808
3.26E-03,3.32027,9.81E-04,584.712,20,-109.582
6.97E-03,3.63451,1.92E-03,593.101,20,-107.85
0.018787,3.97958,4.72E-03,601.489,20,-107.455
0.0200678,4.35993,4.60E-03,609.944,20,-112.386
0.0294982,4.77734,6.17E-03,618.398,20,-113.852
0.0105351,5.23039,2.01E-03,626.786,20,-113.577
3.46E-03,5.7262,6.04E-04,635.175,20,-113.898
7.81E-03,6.26913,1.25E-03,643.564,20,-109.802
0.0101317,6.86391,1.48E-03,651.952,20,-105.116
8.93E-03,7.51968,1.19E-03,660.406,20,-107.242
0.0197403,8.23868,2.40E-03,668.86,20,-112.033
0.0210665,9.02116,2.34E-03,677.249,20,-115.2
0.0152483,9.87591,1.54E-03,685.638,20,-112.252
0.0186029,10.8126,1.72E-03,694.026,20,-105.416
0.0337839,11.8377,2.85E-03,702.415,20,-109.853
0.0404545,12.9705,3.12E-03,710.869,20,-117.708
0.0635858,14.208,4.48E-03,719.323,20,-108.143
0.103081,15.5589,6.63E-03,727.712,20,-106.257
0.132187,17.0333,7.76E-03,736.1,20,-115.199
0.195028,18.6474,0.0104587,744.489,20,-101.901
0.139441,20.4336,6.82E-03,752.943,20,-113.848
0.123059,22.3847,5.50E-03,761.397,20,-104.269
0.168624,24.5082,6.88E-03,769.786,20,-114.048
0.224611,26.8324,8.37E-03,778.174,20,-101.057
0.138197,29.3789,4.70E-03,786.563,20,-108.943
0.0754267,32.1633,2.35E-03,794.952,20,-113.095
0.170642,35.2398,4.84E-03,803.406,20,-107.353
0.121991,38.6091,3.16E-03,811.86,20,-107.145
0.107553,42.2701,2.54E-03,820.249,20,-108.766
0.0986406,46.2785,2.13E-03,828.637,20,-109.951
0.119763,50.6656,2.36E-03,837.026,20,-109.033
0.130268,55.4741,2.35E-03,845.414,20,-106.686
0.216491,60.7793,3.56E-03,853.869,20,-105.395
0.214515,66.5855,3.22E-03,862.323,20,-105.391
0.175946,72.9059,2.41E-03,870.711,20,-108.583
0.191819,79.8187,2.40E-03,879.1,20,-107.303
0.18158,87.3881,2.08E-03,887.489,20,-108.854
0.175903,95.6064,1.84E-03,895.812,20,-108.647
