Filename,peo_su8_01_075_1
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,29/01/2020
Sample name,PEO_SU8_01_075_1
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
6.19144,4.28324e-3,4816.47,0.00000,20.01,30353.4,42.9112,20.0469,1.65449e9,0.00000,350.117,-2.17330e-4
766.562,4.94555e-3,4957.39,58.3271,20.00,26903.7,38.0342,19.9668,1.09997e9,58.3271,43348.1,1.07600e-4
807.937,5.71028e-3,4957.39,62.7180,20.00,26579.6,37.5760,19.9788,8.15142e8,62.7180,45687.8,1.65290e-4
828.842,6.66394e-3,4788.27,70.1236,20.00,25855.4,36.5522,19.9711,5.82222e8,70.1236,46869.9,2.60348e-4
820.278,7.75899e-3,4260.29,77.4636,20.00,25077.3,35.4522,19.9600,4.16554e8,77.4636,46385.6,2.97150e-4
803.747,9.03399e-3,3782.41,84.8036,20.01,24242.6,34.2722,19.9690,2.97044e8,84.8036,45450.8,3.30027e-4
789.459,0.0105185,3347.36,92.1436,20.00,23474.1,33.1858,19.9644,2.12169e8,92.1436,44642.8,3.54010e-4
777.088,0.0122469,2959.17,99.4837,20.00,22776.0,32.1988,19.9743,1.51852e8,99.4837,43943.3,3.81489e-4
768.023,0.0142594,2596.45,106.889,20.00,22077.3,31.2111,19.9751,1.08578e8,106.889,43430.7,4.13003e-4
762.676,0.0166026,2268.44,114.295,20.00,21435.7,30.3040,19.9761,7.77654e7,114.295,43128.3,4.46348e-4
758.986,0.0193308,1952.35,121.635,20.00,20823.6,29.4386,19.9858,5.57256e7,121.635,42919.6,4.94748e-4
748.007,0.0225074,1662.39,128.975,20.00,20221.3,28.5872,19.9804,3.99172e7,128.975,42298.8,5.45890e-4
738.827,0.0262059,1455.50,136.315,20.00,19785.8,27.9715,19.9985,2.88108e7,136.315,41779.7,5.95181e-4
727.025,0.0305121,1255.37,143.655,20.00,19352.1,27.3583,19.9904,2.07865e7,143.655,41112.3,6.54717e-4
712.360,0.0355260,1067.78,151.061,20.00,19010.3,26.8752,20.0021,1.50625e7,151.061,40283.0,7.18102e-4
697.449,0.0413639,918.012,158.466,20.00,18762.3,26.5246,20.0014,1.09659e7,158.466,39439.8,7.83525e-4
683.841,0.0481610,776.660,165.806,20.00,18546.0,26.2188,19.9940,7995760,165.806,38670.3,8.53340e-4
672.082,0.0560750,662.021,173.146,20.00,18424.0,26.0464,20.0054,5859300,173.146,38005.3,9.30826e-4
660.398,0.0652895,576.531,180.486,20.00,18301.6,25.8733,20.0002,4293410,180.486,37344.6,1.01684e-3
652.017,0.0760182,491.433,187.826,20.00,18196.5,25.7247,20.0064,3148860,187.826,36870.7,1.11122e-3
642.438,0.0885099,429.810,195.232,20.00,18151.0,25.6604,20.0102,2316950,195.232,36329.0,1.21768e-3
635.117,0.103054,370.316,202.637,20.00,18100.0,25.5883,20.0045,1704300,202.637,35915.0,1.32734e-3
629.177,0.119989,319.400,209.977,20.00,18083.7,25.5653,20.0146,1256050,209.977,35579.1,1.44977e-3
622.538,0.139706,276.371,217.317,20.00,18069.6,25.5453,20.0192,925804,217.317,35203.7,1.59439e-3
617.067,0.162663,240.682,224.657,20.00,18047.4,25.5139,20.0121,682083,224.657,34894.3,1.73945e-3
610.815,0.189392,213.227,231.997,20.00,18062.5,25.5352,20.0234,503561,231.997,34540.8,1.91177e-3
603.468,0.220514,185.692,239.403,20.00,18051.3,25.5194,20.0159,371223,239.403,34125.3,2.08883e-3
599.632,0.256750,162.931,246.809,20.00,18035.3,25.4968,20.0106,273591,246.809,33908.4,2.28422e-3
595.856,0.298941,142.806,254.149,20.00,18052.0,25.5204,20.0200,202002,254.149,33694.9,2.50174e-3
594.323,0.348064,125.167,261.489,20.00,18052.0,25.5204,20.0204,149007,261.489,33608.2,2.73901e-3
592.625,0.405260,110.297,268.829,20.00,18093.9,25.5796,20.0229,110170,268.829,33512.2,2.99636e-3
593.369,0.471854,97.2969,276.169,20.00,18134.5,25.6370,20.0063,81449.8,276.169,33554.3,3.28088e-3
591.417,0.549392,84.7325,283.574,20.00,18178.5,25.6992,20.0160,60227.3,283.574,33443.8,3.60050e-3
591.052,0.639670,73.6325,290.980,20.00,18233.4,25.7768,20.0211,44561.0,290.980,33423.2,3.93382e-3
