Filename,ps_thf_00_2
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,11/12/2019
Sample name,OSKT 2_PS_THF
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
-5.10924e-4,6.21543e-3,-0.0822025,3.53291,19.99,-32.8584,-0.0464525,20.0282,-850558,3.53291,-0.0288921,1.08148e-4
-3.61294e-4,7.36151e-3,-0.0490788,10.5942,19.99,-35.9606,-0.0508381,20.0355,-663580,10.5942,-0.0204307,1.28090e-4
-3.17675e-4,8.21481e-3,-0.0386710,17.5637,20.00,-39.8248,-0.0563010,20.0224,-590145,17.5637,-0.0179641,1.42937e-4
-1.31640e-4,9.18544e-3,-0.0143314,24.5760,20.00,-42.9127,-0.0606664,20.0285,-508611,24.5760,-7.44409e-3,1.59826e-4
-1.00013e-4,0.0103222,-9.68914e-3,31.5228,20.00,-46.5161,-0.0657606,20.0161,-436576,31.5228,-5.65561e-3,1.79606e-4
-1.12825e-4,0.0115281,-9.78696e-3,38.4697,20.00,-49.2106,-0.0695699,20.0275,-370290,38.4697,-6.38011e-3,2.00589e-4
5.66838e-5,0.0128762,4.40220e-3,45.4820,20.00,-53.0895,-0.0750535,20.0144,-320207,45.4820,3.20540e-3,2.24046e-4
2.17834e-4,0.0144336,0.0150921,52.4944,20.00,-56.7657,-0.0802506,20.0050,-272480,52.4944,0.0123182,2.51144e-4
3.73628e-4,0.0161885,0.0230799,59.4412,20.00,-60.1664,-0.0850582,20.0101,-229584,59.4412,0.0211282,2.81679e-4
6.20914e-4,0.0180618,0.0343771,66.3880,20.00,-65.1748,-0.0921387,20.0166,-199782,66.3880,0.0351119,3.14275e-4
1.29242e-3,0.0202973,0.0636748,73.4004,20.00,-69.7599,-0.0986207,20.0220,-169329,73.4004,0.0730848,3.53172e-4
1.45789e-3,0.0227063,0.0642065,80.4127,20.00,-73.5365,-0.103960,20.0163,-142629,80.4127,0.0824420,3.95090e-4
1.47585e-3,0.0254170,0.0580654,87.3595,20.00,-78.1683,-0.110508,20.0225,-121000,87.3595,0.0834571,4.42254e-4
1.56854e-3,0.0284133,0.0552042,94.3063,20.00,-82.7540,-0.116991,20.0300,-102505,94.3063,0.0886987,4.94391e-4
1.76214e-3,0.0318064,0.0554019,101.253,20.00,-87.3055,-0.123425,20.0192,-86300.3,101.253,0.0996464,5.53430e-4
1.87651e-3,0.0356120,0.0526930,108.266,20.00,-92.2136,-0.130364,20.0271,-72711.2,108.266,0.106114,6.19648e-4
1.99337e-3,0.0398876,0.0499747,115.278,20.00,-97.5896,-0.137964,20.0271,-61337.6,115.278,0.112722,6.94044e-4
2.20310e-3,0.0446202,0.0493744,122.225,20.00,-102.565,-0.144998,20.0313,-51515.2,122.225,0.124582,7.76390e-4
2.42201e-3,0.0499275,0.0485106,129.171,20.00,-107.515,-0.151996,20.0220,-43131.2,129.171,0.136961,8.68736e-4
2.62596e-3,0.0559090,0.0469685,136.184,20.00,-113.802,-0.160884,20.0247,-36407.2,136.184,0.148495,9.72814e-4
2.78260e-3,0.0625205,0.0445070,143.196,20.00,-118.616,-0.167689,20.0300,-30345.8,143.196,0.157352,1.08785e-3
3.04075e-3,0.0699730,0.0434560,150.143,20.00,-124.582,-0.176123,20.0260,-25444.4,150.143,0.171950,1.21753e-3
3.47199e-3,0.0782687,0.0443598,157.090,20.00,-130.060,-0.183868,20.0232,-21230.9,157.090,0.196336,1.36187e-3
3.98302e-3,0.0875865,0.0454752,164.037,20.00,-136.743,-0.193315,20.0285,-17825.0,164.037,0.225234,1.52400e-3
4.55451e-3,0.0981079,0.0464235,171.049,20.00,-142.801,-0.201881,20.0328,-14836.3,171.049,0.257552,1.70707e-3
4.75850e-3,0.109863,0.0433129,178.061,20.00,-149.550,-0.211421,20.0244,-12390.2,178.061,0.269087,1.91162e-3
4.90965e-3,0.122935,0.0399369,185.008,20.00,-155.134,-0.219316,20.0229,-10264.9,185.008,0.277634,2.13907e-3
5.46080e-3,0.137538,0.0397040,191.955,20.00,-160.938,-0.227520,20.0264,-8507.73,191.955,0.308801,2.39315e-3
6.01709e-3,0.153984,0.0390762,198.967,20.00,-167.091,-0.236220,20.0307,-7047.02,198.967,0.340258,2.67931e-3
6.81537e-3,0.172579,0.0394914,205.980,20.00,-172.745,-0.244212,20.0279,-5800.02,205.980,0.385400,3.00286e-3
7.50680e-3,0.192990,0.0388973,212.926,20.00,-177.840,-0.251415,20.0247,-4774.83,212.926,0.424500,3.35802e-3
8.46685e-3,0.215906,0.0392154,219.873,20.00,-184.081,-0.260238,20.0257,-3948.92,219.873,0.478789,3.75676e-3
9.61718e-3,0.241893,0.0397581,226.886,20.00,-188.729,-0.266809,20.0332,-3225.47,226.886,0.543839,4.20892e-3
0.0108882,0.270873,0.0401968,233.898,20.00,-194.785,-0.275371,20.0155,-2654.75,233.898,0.615716,4.71319e-3
0.0124881,0.303012,0.0412132,240.845,20.00,-198.028,-0.279956,20.0203,-2156.79,240.845,0.706185,5.27240e-3
0.0143362,0.338871,0.0423059,247.792,20.00,-202.619,-0.286446,20.0121,-1764.46,247.792,0.810694,5.89634e-3
0.0159774,0.379230,0.0421313,254.738,20.00,-206.934,-0.292546,20.0095,-1438.89,254.738,0.903503,6.59858e-3
0.0176607,0.424722,0.0415817,261.751,20.00,-211.077,-0.298403,20.0101,-1170.12,261.751,0.998687,7.39014e-3
0.0185140,0.475818,0.0389099,268.763,20.00,-215.103,-0.304095,20.0204,-950.091,268.763,1.04694,8.27921e-3
0.0195687,0.532145,0.0367733,275.710,20.00,-218.212,-0.308490,20.0143,-770.582,275.710,1.10659,9.25930e-3
0.0211204,0.595225,0.0354830,282.657,20.00,-220.905,-0.312297,20.0156,-623.509,282.657,1.19433,0.0103569
0.0230228,0.666618,0.0345367,289.669,20.00,-223.627,-0.316145,20.0061,-503.235,289.669,1.30191,0.0115991
0.0249397,0.746593,0.0334047,296.681,20.00,-226.555,-0.320284,20.0107,-406.448,296.681,1.41031,0.0129907
0.0278475,0.835342,0.0333366,303.628,20.00,-228.889,-0.323584,20.0161,-328.017,303.628,1.57474,0.0145349
0.0310976,0.934407,0.0332805,310.575,20.00,-230.919,-0.326454,20.0168,-264.477,310.575,1.75853,0.0162586
0.0324595,1.04649,0.0310174,317.587,20.00,-232.541,-0.328748,20.0231,-212.338,317.587,1.83554,0.0182089
0.0356871,1.17195,0.0304509,324.600,20.00,-233.768,-0.330482,20.0267,-170.202,324.600,2.01806,0.0203919
0.0417886,1.31100,0.0318753,331.547,20.00,-234.507,-0.331527,20.0287,-136.442,331.547,2.36309,0.0228114
0.0481386,1.46663,0.0328225,338.493,20.00,-235.559,-0.333014,20.0240,-109.511,338.493,2.72218,0.0255194
0.0559288,1.64079,0.0340865,345.440,20.00,-235.718,-0.333238,20.0224,-87.5559,345.440,3.16270,0.0285497
0.0665491,1.83760,0.0362152,352.453,20.00,-236.582,-0.334459,20.0262,-70.0611,352.453,3.76326,0.0319742
0.0705749,2.05778,0.0342967,359.465,20.00,-237.194,-0.335326,20.0225,-56.0155,359.465,3.99092,0.0358052
0.0780372,2.30210,0.0338983,366.412,20.00,-237.583,-0.335875,20.0191,-44.8300,366.412,4.41290,0.0400564
0.0862119,2.57541,0.0334750,373.359,20.00,-237.580,-0.335871,20.0329,-35.8193,373.359,4.87517,0.0448120
0.0983862,2.88419,0.0341123,380.371,20.00,-238.596,-0.337307,20.0279,-28.6824,380.371,5.56361,0.0501848
0.109402,3.22995,0.0338711,387.383,20.00,-237.726,-0.336077,20.0335,-22.7869,387.383,6.18653,0.0562010
0.123115,3.61324,0.0340733,394.330,20.00,-237.519,-0.335785,20.0250,-18.1931,394.330,6.96199,0.0628702
0.149799,4.04234,0.0370574,401.277,20.00,-238.451,-0.337102,20.0163,-14.5926,401.277,8.47092,0.0703365
0.163126,4.52226,0.0360719,408.224,20.00,-239.791,-0.338996,20.0202,-11.7253,408.224,9.22457,0.0786871
0.166681,5.06414,0.0329139,415.236,20.00,-240.348,-0.339784,20.0267,-9.37195,415.236,9.42556,0.0881158
0.191168,5.67153,0.0337067,422.248,20.00,-239.979,-0.339263,20.0232,-7.46060,422.248,10.8103,0.0986844
0.213884,6.34465,0.0337109,429.195,20.00,-241.939,-0.342033,20.0270,-6.01022,429.195,12.0949,0.110397
0.239568,7.09776,0.0337527,436.142,20.00,-241.557,-0.341494,20.0315,-4.79488,436.142,13.5473,0.123501
0.276537,7.94894,0.0347892,443.154,20.00,-240.014,-0.339312,20.0242,-3.79855,443.154,15.6378,0.138311
0.314432,8.90179,0.0353223,450.167,20.00,-240.132,-0.339479,20.0309,-3.03037,450.167,17.7807,0.154891
0.365303,9.95842,0.0366829,457.114,20.00,-239.816,-0.339032,20.0185,-2.41823,457.114,20.6574,0.173276
0.400679,11.1404,0.0359662,464.060,20.00,-242.160,-0.342345,20.0278,-1.95118,464.060,22.6579,0.193843
0.449810,12.4765,0.0360526,471.073,20.00,-241.466,-0.341365,20.0276,-1.55122,471.073,25.4361,0.217090
0.513612,13.9719,0.0367602,478.085,20.00,-239.419,-0.338471,20.0159,-1.22644,478.085,29.0440,0.243111
