Filename,psb_nmp_00_12
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,12/12/2019
Sample name,OSKT 11_PSB_NMP
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress
Pa,1/s,Pa.s,s,°C,Pa
-4.94097e-3,6.21466e-3,-0.795051,3.53291,19.96,-21.3288
-1.35662e-3,7.35029e-3,-0.184567,10.5513,19.97,-21.5282
-1.28302e-3,8.22670e-3,-0.155958,17.5637,19.98,-21.7893
-1.21062e-3,9.21340e-3,-0.131398,24.5760,19.99,-22.1092
-1.13543e-3,0.0103133,-0.110093,31.5228,19.99,-21.5000
-1.05142e-3,0.0115374,-0.0911316,38.4697,19.99,-21.9034
-9.73677e-4,0.0129158,-0.0753866,45.4820,19.99,-21.5357
-8.88271e-4,0.0144657,-0.0614052,52.4944,20.00,-21.8007
-8.15494e-4,0.0161896,-0.0503715,59.4412,20.00,-22.2000
-6.74363e-4,0.0180874,-0.0372835,66.3880,20.00,-22.3496
-3.92774e-4,0.0202604,-0.0193863,73.4004,20.00,-22.0834
-1.29956e-4,0.0226785,-5.73034e-3,80.4127,20.00,-21.9101
2.70222e-4,0.0253647,0.0106535,87.3595,20.00,-22.1132
6.67543e-4,0.0284022,0.0235033,94.3063,20.00,-22.4449
9.49719e-4,0.0317945,0.0298706,101.253,20.00,-22.6082
1.14915e-3,0.0356190,0.0322622,108.266,20.00,-22.0947
1.22811e-3,0.0398999,0.0307798,115.278,20.00,-22.0203
8.15140e-4,0.0446712,0.0182476,122.225,20.00,-22.3329
4.28373e-5,0.0500273,8.56277e-4,129.171,20.00,-22.7920
-2.38902e-4,0.0558849,-4.27489e-3,136.184,20.00,-22.8071
5.55200e-4,0.0624082,8.89626e-3,143.196,20.00,-22.8970
2.19213e-3,0.0698623,0.0313778,150.143,20.00,-22.5270
3.45288e-3,0.0782978,0.0440992,157.090,20.00,-22.8255
3.03484e-3,0.0876103,0.0346402,164.037,20.00,-22.6699
2.80584e-3,0.0981125,0.0285982,171.049,20.00,-22.5407
3.36134e-3,0.109868,0.0305943,178.061,20.00,-23.2575
3.99081e-3,0.122927,0.0324650,185.008,20.00,-22.8613
4.49956e-3,0.137519,0.0327196,191.955,20.00,-23.7878
4.88465e-3,0.154074,0.0317032,198.967,20.00,-23.0424
5.42409e-3,0.172467,0.0314501,205.980,20.00,-22.6468
5.63397e-3,0.193061,0.0291823,212.926,20.00,-22.9319
6.03373e-3,0.215928,0.0279432,219.873,20.00,-23.6193
6.30264e-3,0.241867,0.0260583,226.886,20.00,-23.4579
7.01047e-3,0.270804,0.0258876,233.898,20.00,-23.2804
7.90690e-3,0.303024,0.0260933,240.845,20.00,-23.3020
9.06482e-3,0.339025,0.0267379,247.792,20.00,-23.0872
0.0104802,0.379237,0.0276350,254.738,20.00,-23.8438
0.0116765,0.424734,0.0274912,261.751,20.00,-23.3705
0.0132191,0.475542,0.0277980,268.763,20.00,-23.0974
0.0151831,0.532157,0.0285312,275.710,20.00,-22.8159
0.0185624,0.595210,0.0311862,282.657,20.00,-22.6800
0.0235617,0.666732,0.0353391,289.669,20.00,-23.0067
0.0298415,0.746508,0.0399748,296.681,20.00,-23.0709
0.0360303,0.835184,0.0431406,303.628,20.00,-23.4410
0.0404366,0.934567,0.0432677,310.575,20.00,-23.1598
0.0432755,1.04649,0.0413531,317.587,20.00,-23.2632
0.0454113,1.17181,0.0387531,324.600,20.00,-23.5060
0.0481333,1.31116,0.0367104,331.547,20.00,-23.4125
0.0493203,1.46673,0.0336260,338.493,20.00,-22.6722
0.0480871,1.64069,0.0293091,345.440,20.00,-23.4261
0.0508216,1.83765,0.0276557,352.453,20.00,-24.0044
0.0584203,2.05778,0.0283900,359.465,20.00,-24.3566
0.0711093,2.30211,0.0308887,366.412,20.00,-24.5218
0.0790279,2.57530,0.0306869,373.359,20.00,-24.3797
0.0877537,2.88438,0.0304238,380.371,20.00,-24.6924
0.0973426,3.22986,0.0301384,387.383,20.00,-24.0497
0.107056,3.61338,0.0296275,394.330,20.00,-24.2926
0.120657,4.04219,0.0298493,401.277,20.00,-24.4103
0.138746,4.52220,0.0306810,408.224,20.00,-25.0004
0.152091,5.06432,0.0300318,415.236,20.00,-25.0189
0.172585,5.67154,0.0304299,422.248,20.00,-25.3464
