Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress
Pa,1/s,Pa.s,s,°C,Pa
94.435,83.0805,1.13667,769.458,20,66.5537
103.36,91.0649,1.13501,776.864,20,72.3538
112.897,99.7366,1.13195,784.204,20,68.3374
123.111,109.234,1.12704,791.544,20,82.8579
134.206,119.636,1.12178,798.884,20,76.7269
146.067,131.029,1.11477,806.224,20,85.0278
158.376,143.625,1.10271,813.629,20,96.835
168.656,157.429,1.07131,821.035,20,94.2109
174.124,172.418,1.00989,828.375,20,120.42
196.305,188.837,1.03955,835.715,20,126.309
212.461,206.82,1.02727,843.055,20,131.51
231.025,226.517,1.0199,850.395,20,133.339
235.433,248.295,0.948197,857.801,20,159.108
225.608,272.145,0.828996,865.206,20,243.901
253.605,298.065,0.850837,872.546,20,265.65
297.858,326.455,0.912402,879.886,20,223.774
331.85,357.536,0.928158,887.226,20,265.105
370.02,391.585,0.94493,894.566,20,279.936
404.363,429.229,0.94207,901.972,20,302.842
435.773,470.478,0.926236,909.378,20,348.33
480.117,515.28,0.931758,916.718,20,375.23
526.25,564.349,0.932491,924.058,20,421.389
573.239,618.091,0.927434,931.398,20.01,482.082
616.453,676.948,0.910636,938.738,20,523.601
672.612,742.023,0.906457,946.143,20,627.114
732.072,813.334,0.900088,953.549,20,673.678
793.954,890.786,0.891296,960.889,20.01,760.074
859.116,975.612,0.880592,968.229,20.01,869.945
927.532,1068.52,0.868056,975.569,20.01,934.753
999.373,1170.27,0.853969,982.909,20.02,1061.78
1075.69,1282.77,0.838568,990.315,20.01,1168.64
1156.35,1406.04,0.822412,997.72,20.02,1283.25
1240.62,1539.94,0.805629,1005.06,20.01,1446.23
1329.81,1686.58,0.788465,1012.4,20.01,1560.28
1423.22,1847.19,0.770477,1019.74,20.01,1743.27
1519.67,2023.09,0.751163,1027.08,20.01,1913.26
1621.69,2217.57,0.731292,1034.49,20.02,2067.23
1727.05,2430.69,0.710519,1041.89,20.02,2302.02
1833.21,2662.16,0.688618,1049.23,20.02,2480.72
1933.01,2915.67,0.662974,1056.57,20.02,2708.19
