Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress
Pa,1/s,Pa.s,s,°C,Pa
0.0407158,6.56E-03,6.20433,4.39094,20.01,-21.0942
0.0425113,6.88E-03,6.18271,11.1412,20.01,-25.1579
0.0463362,7.54E-03,6.14918,18.5467,20,-20.3389
0.0507378,8.25E-03,6.14743,25.9523,20.01,-22.9838
0.0560628,9.05E-03,6.19199,33.2923,20.01,-22.0402
0.0606207,9.91E-03,6.11619,40.6324,20.01,-22.0996
0.0661705,0.0108609,6.09253,47.9724,20.01,-24.9167
0.0715978,0.0118983,6.01747,55.3124,20,-23.8148
0.0788169,0.0130382,6.04509,62.718,20.01,-27.7242
0.0858174,0.0142935,6.00395,70.1236,20,-23.7827
0.09376,0.0156573,5.98825,77.4636,20,-26.0515
0.102395,0.0171409,5.97374,84.8036,20.01,-22.8749
0.111949,0.0187786,5.96151,92.1436,20,-22.0835
0.121728,0.0205753,5.91619,99.4837,20,-21.1615
0.133922,0.0225592,5.93647,106.889,20,-27.0854
0.145855,0.0247271,5.89857,114.295,20,-27.324
0.160644,0.0270814,5.93189,121.635,20,-25.2417
0.175465,0.0296508,5.91771,128.975,20.01,-25.869
0.192334,0.0324815,5.92134,136.315,20,-20.1648
0.210883,0.0355744,5.92793,143.655,20,-25.358
0.231221,0.0389975,5.92911,151.061,20,-25.9459
0.254188,0.0427465,5.94639,158.466,20,-29.2188
0.278852,0.0468176,5.95614,165.806,20,-26.5047
0.306207,0.0512792,5.97137,173.146,20,-22.7009
0.336337,0.0561662,5.98824,180.486,20,-26.5485
0.369696,0.0614372,6.01747,187.826,20,-24.4227
0.406468,0.0673432,6.03577,195.232,20,-26.7315
0.447408,0.0738348,6.05958,202.637,20,-30.4282
0.491603,0.0808698,6.07895,209.977,20,-28.0514
0.540779,0.0885884,6.10439,217.317,20,-26.1848
0.594712,0.0970315,6.12906,224.657,20,-26.4264
0.654273,0.106278,6.15624,231.997,20,-27.4644
0.720535,0.116523,6.18364,239.403,20,-27.9708
0.795091,0.12771,6.22578,246.809,20,-28.0037
0.875778,0.13989,6.26047,254.149,20,-29.5865
0.966017,0.153242,6.30385,261.489,20,-30.6904
1.06391,0.167825,6.33944,268.829,20,-29.5364
1.17679,0.183799,6.40261,276.169,20,-24.3456
1.30115,0.201517,6.45678,283.574,20,-34.5219
1.43984,0.220897,6.51813,290.98,20,-25.8537
1.59095,0.24192,6.57634,298.32,20,-27.3229
1.75904,0.264956,6.63898,305.66,20,-29.21
1.9458,0.290197,6.7051,313,20,-29.2043
2.15349,0.31785,6.77519,320.34,20,-30.0659
2.38435,0.34842,6.84333,327.746,20,-33.4952
2.63956,0.381934,6.91105,335.151,20,-26.5292
2.91896,0.418293,6.97826,342.491,20,-33.5758
3.22466,0.458143,7.03854,349.831,20,-32.7056
3.55719,0.501747,7.08961,357.171,20,-28.6977
3.91914,0.54953,7.1318,364.511,20,-29.971
4.31034,0.602412,7.15515,371.917,20,-28.7176
4.73434,0.660272,7.17029,379.322,20.01,-31.9822
5.18576,0.723216,7.17042,386.662,20,-33.1317
5.66833,0.79205,7.15653,394.002,20,-35.794
6.18183,0.867522,7.12585,401.342,20,-34.334
6.72806,0.950086,7.08153,408.683,20,-31.2714
7.31822,1.04141,7.02725,416.088,20,-25.75
7.94757,1.14156,6.962,423.494,20,-16.2896
8.60339,1.25025,6.88134,430.834,20,-15.6802
9.28507,1.36934,6.78071,438.174,20,-24.3931
10.0142,1.49969,6.67753,445.514,20,-36.1152
10.7965,1.64259,6.57283,452.854,20,-42.6988
11.6412,1.80042,6.46581,460.259,20,-40.369
12.5427,1.97349,6.35561,467.665,20,-29.2821
13.4908,2.16142,6.24162,475.005,20,-34.4648
14.5141,2.36725,6.13122,482.345,20,-39.386
15.64,2.59266,6.03244,489.685,20,-29.2952
16.8854,2.83955,5.9465,497.025,20,-26.5075
18.2787,3.11252,5.87264,504.431,20,-33.39
19.8365,3.41164,5.81437,511.836,20,-37.406
21.5531,3.73656,5.76816,519.176,20,-31.758
23.4573,4.09232,5.73204,526.516,20,-23.3945
25.5679,4.48207,5.70449,533.856,20,-15.7904
27.9339,4.90888,5.69048,541.196,20,-41.8808
30.5824,5.38075,5.68368,548.602,20,-48.4067
33.53,5.89788,5.68509,556.007,20,-10.9113
36.6863,6.45945,5.67948,563.347,20,-61.4098
40.096,7.07459,5.6676,570.688,20,-29.0955
43.9001,7.7483,5.66577,578.028,20,-10.8282
48.0513,8.48614,5.66233,585.368,20,9.34148
52.6309,9.30186,5.65811,592.773,20,14.6124
57.5657,10.1959,5.64596,600.179,20,-5.47793
62.8145,11.1668,5.62511,607.519,20,-31.3641
68.5378,12.2302,5.604,614.859,20,-6.76673
74.9241,13.3947,5.59355,622.199,20,15.6723
82.0818,14.6704,5.59507,629.539,20,-6.80393
89.8014,16.0806,5.58446,636.944,20,-22.4664
98.1286,17.6259,5.56729,644.35,20,41.4841
107.408,19.3046,5.56389,651.69,20,-6.3243
117.333,21.1427,5.54958,659.03,20,18.4742
128.037,23.1562,5.52928,666.37,20,46.656
139.686,25.3611,5.50789,673.71,20,27.3383
152.513,27.7992,5.48622,681.116,20,57.586
166.807,30.4707,5.47435,688.521,20,93.4377
181.266,33.3725,5.43159,695.861,20,55.2896
197.143,36.5504,5.39373,703.201,20,115.494
214.584,40.0308,5.36046,710.541,20,129.763
232.574,43.843,5.3047,717.881,20,148.533
250.462,48.0581,5.21165,725.287,20,176.324
261.566,52.6767,4.9655,732.693,20,182.566
273.282,57.6927,4.73685,740.033,20,230.608
286.732,63.1863,4.53788,747.373,20,253.332
308.016,69.2038,4.45085,754.713,20,327.731
332.176,75.7917,4.38275,762.053,20,326.043
359.537,83.081,4.32755,769.458,20,399.264
380.37,91.0621,4.17703,776.864,20,422.319
441.894,99.7386,4.43052,784.204,20,395.453
421.097,109.233,3.85503,791.544,20,413.727
437.678,119.637,3.6584,798.884,20,440.98
410.422,131.032,3.13223,806.224,20,609.354
384.551,143.625,2.67747,813.629,20,765.931
388.192,157.425,2.46588,821.035,20,794.016
376.689,172.426,2.18464,828.375,20,806.065
334.513,188.841,1.7714,835.715,20,909.153
301.816,206.825,1.45928,843.055,20,936.178
256.328,226.521,1.13159,850.395,20,974.746
204.575,248.3,0.823904,857.801,20,1048.12
180.432,272.145,0.662998,865.206,20,913.099
205.974,298.042,0.691091,872.546,20,960.191
233.436,326.48,0.715009,879.886,20,1211.68
240.374,357.538,0.672305,887.226,20,1385.95
258.517,391.583,0.660186,894.566,20,1502.32
284.316,429.23,0.662387,901.972,20,1558.58
323.947,470.477,0.68855,909.378,20,1727.34
356.657,515.297,0.692139,916.718,20,1899.7
298.104,564.35,0.528225,924.058,20,1756.05
302.481,618.091,0.48938,931.398,20,1997.16
337.858,676.951,0.499088,938.738,20,2079.13
375.23,742.03,0.505681,946.143,20,2266.45
408.868,813.344,0.502699,953.549,20,2431.87
408.859,890.786,0.458986,960.889,20.01,2486.83
417.912,975.617,0.428356,968.229,20,2666.34
478.013,1068.52,0.44736,975.569,20,2837.82
529.405,1170.27,0.45238,982.909,20,3085.62
601.083,1282.76,0.468585,990.315,20.01,3321.44
680.927,1406.03,0.484289,997.72,20.01,3553.48
729.657,1540.14,0.47376,1005.06,20.01,3644.15
