Filename,peo_su8_01_000_0
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,28/01/2020
Sample name,PEO_SU8_01_000
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
3.22659e-4,6.45269e-3,0.0500038,3.79878,19.98,-68.9667,-0.0974994,20.0240,-1656370,3.79878,0.0182459,1.12277e-4
5.43000e-4,7.10292e-3,0.0825904,11.1412,19.98,-69.3637,-0.0980606,20.0306,-1374860,11.1412,0.0307059,1.23590e-4
6.55069e-4,7.79387e-3,0.0830489,18.5467,19.98,-69.1408,-0.0977455,20.0249,-1138220,18.5467,0.0370433,1.35613e-4
7.47169e-4,8.54266e-3,0.0827755,25.9523,19.99,-69.6596,-0.0984789,20.0333,-954542,25.9523,0.0422514,1.48642e-4
7.66038e-4,9.35148e-3,0.0817846,33.2923,19.99,-68.2260,-0.0964522,20.0229,-780169,33.2923,0.0433185,1.62715e-4
8.11370e-4,0.0102411,0.0803982,40.6324,19.99,-68.4213,-0.0967283,20.0181,-652370,40.6324,0.0458819,1.78196e-4
8.74089e-4,0.0112127,0.0785178,47.9724,19.99,-70.5010,-0.0996684,20.0186,-560757,47.9724,0.0494286,1.95101e-4
1.04532e-3,0.0122722,0.0764514,55.3124,20.00,-69.6391,-0.0984499,20.0091,-462388,55.3124,0.0591113,2.13536e-4
1.14674e-3,0.0134686,0.0741237,62.7180,20.00,-69.9757,-0.0989258,20.0062,-385745,62.7180,0.0648464,2.34354e-4
1.16790e-3,0.0147498,0.0717125,70.1236,20.00,-69.7482,-0.0986041,20.0181,-320596,70.1236,0.0660434,2.56647e-4
1.20439e-3,0.0162352,0.0691961,77.4243,20.00,-69.3326,-0.0980167,20.0033,-263040,77.4243,0.0681065,2.82492e-4
1.24739e-3,0.0176489,0.0680076,84.8036,20.00,-70.3541,-0.0994608,20.0101,-225869,84.8036,0.0705381,3.07089e-4
1.29470e-3,0.0193645,0.0660359,92.1436,20.00,-70.8858,-0.100213,20.0196,-189037,92.1436,0.0732137,3.36941e-4
1.39181e-3,0.0212167,0.0642465,99.4837,20.00,-70.3007,-0.0993853,20.0285,-156172,99.4837,0.0787050,3.69170e-4
1.38743e-3,0.0232633,0.0622657,106.889,20.00,-69.9600,-0.0989037,20.0279,-129273,106.889,0.0784571,4.04781e-4
1.42213e-3,0.0254591,0.0604154,114.295,20.00,-70.8165,-0.100114,20.0324,-109257,114.295,0.0804194,4.42988e-4
1.60063e-3,0.0279080,0.0578420,121.635,20.00,-69.9389,-0.0988738,20.0250,-89796.7,121.635,0.0905135,4.85599e-4
1.62245e-3,0.0305468,0.0550540,128.975,20.00,-70.6755,-0.0999151,20.0276,-75742.2,128.975,0.0917474,5.31513e-4
1.68787e-3,0.0334636,0.0525474,136.315,20.00,-70.7229,-0.0999821,20.0342,-63156.2,136.315,0.0954471,5.82265e-4
1.80544e-3,0.0366255,0.0504185,143.655,20.00,-70.5726,-0.0997697,20.0240,-52610.1,143.655,0.102095,6.37282e-4
2.09688e-3,0.0401303,0.0486446,151.061,20.00,-71.1806,-0.100629,20.0371,-44199.5,151.061,0.118576,6.98266e-4
2.13933e-3,0.0439988,0.0470147,158.466,20.00,-70.7949,-0.100084,20.0290,-36569.5,158.466,0.120976,7.65578e-4
2.50575e-3,0.0481634,0.0455020,165.806,20.00,-71.0299,-0.100416,20.0171,-30620.2,165.806,0.141697,8.38041e-4
2.40219e-3,0.0527765,0.0438709,173.146,20.00,-70.5284,-0.0997071,20.0170,-25321.1,173.146,0.135841,9.18308e-4
2.56156e-3,0.0576930,0.0425866,180.486,20.00,-70.7213,-0.0999799,20.0093,-21247.3,180.486,0.144853,1.00386e-3
2.16951e-3,0.0631901,0.0414888,187.826,20.00,-71.3197,-0.100826,20.0188,-17861.2,187.826,0.122683,1.09950e-3
2.29240e-3,0.0692189,0.0403304,195.232,20.00,-70.9680,-0.100329,20.0238,-14812.0,195.232,0.129632,1.20441e-3
2.67007e-3,0.0758719,0.0393356,202.637,20.00,-71.3224,-0.100830,20.0305,-12389.8,202.637,0.150989,1.32017e-3
2.98032e-3,0.0830897,0.0384575,209.977,20.00,-71.3848,-0.100918,20.0273,-10339.8,209.977,0.168533,1.44576e-3
3.43862e-3,0.0910346,0.0373018,217.317,20.00,-71.3602,-0.100883,20.0280,-8610.79,217.317,0.194449,1.58400e-3
3.71186e-3,0.0996434,0.0359877,224.657,20.00,-71.2312,-0.100701,20.0308,-7174.20,224.657,0.209901,1.73379e-3
3.90216e-3,0.109146,0.0348866,231.997,20.00,-71.4657,-0.101032,20.0213,-5999.09,231.997,0.220662,1.89913e-3
3.93348e-3,0.119628,0.0336865,239.403,20.00,-71.2706,-0.100756,20.0358,-4980.15,239.403,0.222433,2.08153e-3
4.38679e-3,0.131096,0.0326842,246.809,20.00,-71.2020,-0.100659,20.0246,-4142.96,246.809,0.248067,2.28107e-3
4.88302e-3,0.143572,0.0320559,254.149,20.00,-71.0369,-0.100426,20.0307,-3446.25,254.149,0.276129,2.49814e-3
5.27182e-3,0.157195,0.0316415,261.489,20.00,-71.4082,-0.100951,20.0216,-2889.82,261.489,0.298114,2.73519e-3
5.71745e-3,0.172235,0.0311038,268.829,20.00,-71.6574,-0.101303,20.0309,-2415.57,268.829,0.323314,2.99688e-3
6.18769e-3,0.188474,0.0302491,276.169,20.00,-71.9113,-0.101662,20.0179,-2024.40,276.169,0.349906,3.27944e-3
5.71437e-3,0.206738,0.0291848,283.574,20.00,-72.1205,-0.101958,20.0140,-1687.40,283.574,0.323140,3.59723e-3
5.96255e-3,0.226445,0.0280471,290.980,20.00,-71.7990,-0.101504,20.0188,-1400.21,290.980,0.337174,3.94014e-3
6.68271e-3,0.247888,0.0269369,298.320,20.00,-72.0463,-0.101853,20.0137,-1172.46,298.320,0.377898,4.31325e-3
7.29199e-3,0.271609,0.0258909,305.660,20.00,-72.4376,-0.102406,20.0046,-981.921,305.660,0.412352,4.72598e-3
7.64354e-3,0.297374,0.0250115,313.000,20.00,-71.7719,-0.101465,20.0067,-811.612,313.000,0.432232,5.17429e-3
9.98573e-3,0.325576,0.0241051,320.340,20.00,-72.0920,-0.101918,20.0139,-680.114,320.340,0.564680,5.66501e-3
9.55107e-3,0.356826,0.0232015,327.746,20.00,-72.2190,-0.102097,20.0184,-567.204,327.746,0.540100,6.20875e-3
9.36193e-3,0.391074,0.0223094,335.151,20.00,-72.4029,-0.102357,20.0164,-473.411,335.151,0.529405,6.80467e-3
8.82732e-3,0.428179,0.0214519,342.491,20.00,-72.0843,-0.101907,20.0113,-393.178,342.491,0.499173,7.45030e-3
