Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress
MPa,1/s,Pa.s,s,°C,MPa
4.60E-09,6.25E-03,0.735798,3.70346,19.99,-2.42E-05
3.01E-09,7.35E-03,0.409079,10.4465,19.99,-2.46E-05
2.67E-09,8.25E-03,0.323987,17.5637,19.99,-2.50E-05
2.48E-09,9.21E-03,0.269614,24.576,19.99,-2.47E-05
2.65E-09,0.0103004,0.257241,31.5228,20,-2.58E-05
2.68E-09,0.0115419,0.231932,38.4697,20,-2.69E-05
2.92E-09,0.0129074,0.226005,45.482,20,-2.78E-05
3.10E-09,0.014476,0.21404,52.4944,20,-2.89E-05
3.19E-09,0.0161877,0.197149,59.4412,20,-2.93E-05
3.30E-09,0.0181073,0.182117,66.388,20,-2.99E-05
3.41E-09,0.0202844,0.168313,73.4004,20,-2.95E-05
3.03E-09,0.0227558,0.133185,80.4127,20,-2.95E-05
2.88E-09,0.0253905,0.113412,87.3595,20,-2.97E-05
3.81E-09,0.0284024,0.134248,94.3063,20,-3.02E-05
4.84E-09,0.0317987,0.152122,101.253,20,-3.17E-05
5.24E-09,0.0356156,0.147183,108.266,20,-3.53E-05
5.99E-09,0.0398599,0.150305,115.278,20,-3.73E-05
7.46E-09,0.0446034,0.167213,122.225,20,-3.82E-05
8.83E-09,0.049887,0.177,129.171,20,-3.10E-05
1.30E-08,0.0558586,0.232808,136.184,20,-2.49E-05
1.69E-08,0.0625076,0.271017,143.196,19.99,-2.59E-05
1.99E-08,0.0699617,0.28511,150.143,20,-2.71E-05
2.07E-08,0.0782966,0.264621,157.09,20,-2.66E-05
1.96E-08,0.0876111,0.223463,164.037,20,-2.76E-05
1.96E-08,0.0981135,0.199966,171.049,20,-2.78E-05
1.93E-08,0.109877,0.175319,178.061,20,-2.83E-05
1.96E-08,0.122926,0.159179,185.008,20,-2.83E-05
2.05E-08,0.137545,0.148854,191.955,20,-2.78E-05
2.16E-08,0.154033,0.140024,198.967,20,-2.83E-05
2.24E-08,0.172554,0.129565,205.98,20,-2.87E-05
2.26E-08,0.193012,0.117131,212.926,20,-2.77E-05
2.24E-08,0.215942,0.103631,219.873,20,-2.94E-05
2.20E-08,0.241867,0.0910883,226.886,20,-2.92E-05
