Filename,ps_thf_00_3
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,11/12/2019
Sample name,OSKT 3_PS_THF
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
-0.0145935,5.77166e-3,-2.52847,3.58844,19.99,-16.8198,-0.0237784,20.0185,-504915,3.58844,-0.825242,1.00427e-4
1.99547e-3,7.32337e-3,0.272480,10.5513,19.99,-15.5471,-0.0219792,20.0268,-289886,10.5513,0.112841,1.27426e-4
2.25361e-3,8.22743e-3,0.273915,17.5637,19.99,-16.2098,-0.0229161,20.0054,-239469,17.5637,0.127439,1.43157e-4
2.81547e-3,9.18421e-3,0.306556,24.5760,19.99,-16.1922,-0.0228911,20.0110,-191965,24.5760,0.159211,1.59805e-4
3.42211e-3,0.0103003,0.332234,31.5228,20.00,-16.4698,-0.0232836,20.0191,-155235,31.5228,0.193516,1.79225e-4
4.04941e-3,0.0115124,0.351743,38.4697,19.99,-17.0142,-0.0240533,20.0203,-128375,38.4697,0.228988,2.00315e-4
4.65250e-3,0.0129011,0.360629,45.4820,19.99,-16.7846,-0.0237287,20.0192,-100846,45.4820,0.263092,2.24478e-4
5.13805e-3,0.0144764,0.354926,52.4944,20.00,-18.3652,-0.0259632,20.0228,-87634.4,52.4944,0.290550,2.51889e-4
4.89697e-3,0.0161904,0.302461,59.4412,20.00,-18.1577,-0.0256699,20.0275,-69270.0,59.4412,0.276917,2.81713e-4
5.40551e-3,0.0180766,0.299033,66.3880,20.00,-19.1616,-0.0270890,20.0243,-58640.3,66.3880,0.305674,3.14533e-4
5.85326e-3,0.0203297,0.287916,73.4004,20.00,-19.8042,-0.0279975,20.0243,-47917.5,73.4004,0.330994,3.53737e-4
5.45022e-3,0.0227171,0.239917,80.4127,20.00,-19.5110,-0.0275831,20.0271,-37807.2,80.4127,0.308203,3.95277e-4
5.61333e-3,0.0254137,0.220878,87.3595,20.00,-20.1732,-0.0285193,20.0329,-31234.9,87.3595,0.317426,4.42197e-4
5.73642e-3,0.0284391,0.201709,94.3063,20.00,-20.9125,-0.0295643,20.0312,-25856.7,94.3063,0.324387,4.94840e-4
6.36207e-3,0.0317818,0.200180,101.253,20.00,-21.3953,-0.0302469,20.0321,-21181.8,101.253,0.359766,5.53002e-4
6.72186e-3,0.0356252,0.188683,108.266,20.00,-21.7903,-0.0308053,20.0252,-17169.2,108.266,0.380113,6.19877e-4
6.75684e-3,0.0398905,0.169385,115.278,20.00,-21.9657,-0.0310533,20.0217,-13804.1,115.278,0.382090,6.94093e-4
6.80322e-3,0.0446067,0.152516,122.225,20.00,-22.7486,-0.0321601,20.0301,-11432.9,122.225,0.384713,7.76156e-4
7.34618e-3,0.0499286,0.147134,129.171,20.00,-22.4727,-0.0317701,20.0337,-9014.82,129.171,0.415417,8.68756e-4
7.76890e-3,0.0559050,0.138966,136.184,20.00,-22.7116,-0.0321078,20.0213,-7266.85,136.184,0.439321,9.72746e-4
7.96519e-3,0.0625179,0.127407,143.196,20.00,-22.1137,-0.0312624,20.0269,-5657.85,143.196,0.450421,1.08781e-3
7.67921e-3,0.0699818,0.109731,150.143,20.00,-21.7299,-0.0307200,20.0323,-4436.99,150.143,0.434249,1.21768e-3
7.87153e-3,0.0782906,0.100542,157.090,20.00,-22.9960,-0.0325099,20.0307,-3751.74,157.090,0.445125,1.36225e-3
8.48800e-3,0.0875819,0.0969150,164.037,19.99,-22.0505,-0.0311732,20.0373,-2874.69,164.037,0.479985,1.52392e-3
8.76572e-3,0.0981262,0.0893311,171.049,20.00,-22.1568,-0.0313234,20.0269,-2301.10,171.049,0.495690,1.70739e-3
8.59253e-3,0.109871,0.0782055,178.061,20.00,-22.0535,-0.0311774,20.0256,-1826.88,178.061,0.485896,1.91175e-3
8.48078e-3,0.122947,0.0689794,185.008,20.00,-22.0091,-0.0311147,20.0341,-1456.03,185.008,0.479577,2.13927e-3
8.57009e-3,0.137555,0.0623029,191.955,20.00,-21.9084,-0.0309723,20.0276,-1157.86,191.955,0.484627,2.39346e-3
8.37390e-3,0.154054,0.0543570,198.967,20.00,-22.7181,-0.0321169,20.0207,-957.254,198.967,0.473533,2.68053e-3
8.52121e-3,0.172527,0.0493905,205.980,20.00,-23.3780,-0.0330498,20.0272,-785.401,205.980,0.481863,3.00197e-3
8.81849e-3,0.193028,0.0456850,212.926,20.00,-23.6597,-0.0334481,20.0258,-634.992,212.926,0.498674,3.35868e-3
8.70224e-3,0.215926,0.0403019,219.873,20.00,-23.3918,-0.0330694,20.0118,-501.711,219.873,0.492100,3.75711e-3
8.87730e-3,0.241874,0.0367022,226.886,20.00,-23.2362,-0.0328494,20.0255,-397.181,226.886,0.501999,4.20859e-3
8.93891e-3,0.270898,0.0329973,233.898,20.00,-23.3603,-0.0330249,20.0052,-318.322,233.898,0.505483,4.71362e-3
9.31617e-3,0.303026,0.0307438,240.845,20.00,-23.7085,-0.0335171,20.0119,-258.193,240.845,0.526817,5.27263e-3
0.0104905,0.338905,0.0309542,247.792,20.00,-23.0522,-0.0325893,20.0144,-200.704,247.792,0.593226,5.89693e-3
0.0115865,0.379260,0.0305502,254.738,20.00,-23.7991,-0.0336452,20.0094,-165.457,254.738,0.655200,6.59911e-3
0.0132831,0.424721,0.0312750,261.751,20.00,-23.7336,-0.0335526,20.0201,-131.570,261.751,0.751144,7.39013e-3
0.0145037,0.475704,0.0304889,268.763,20.00,-24.0211,-0.0339590,20.0293,-106.150,268.763,0.820164,8.27723e-3
0.0157107,0.532115,0.0295250,275.710,20.00,-23.6786,-0.0334748,20.0251,-83.6268,275.710,0.888418,9.25878e-3
0.0183877,0.595261,0.0308901,282.657,20.00,-23.7233,-0.0335380,20.0314,-66.9516,282.657,1.03980,0.0103575
0.0231711,0.666667,0.0347566,289.669,20.00,-24.1562,-0.0341501,20.0224,-54.3516,289.669,1.31029,0.0116000
0.0288161,0.746561,0.0385984,296.681,20.00,-23.8907,-0.0337747,20.0236,-42.8646,296.681,1.62951,0.0129901
0.0345308,0.835271,0.0413408,303.628,20.00,-24.2010,-0.0342134,20.0214,-34.6879,303.628,1.95267,0.0145337
0.0343144,0.934504,0.0367194,310.575,20.00,-24.6640,-0.0348678,20.0307,-28.2423,310.575,1.94043,0.0162603
0.0355694,1.04650,0.0339891,317.587,20.00,-25.0142,-0.0353630,20.0246,-22.8408,317.587,2.01140,0.0182090
0.0394911,1.17185,0.0336997,324.600,20.00,-25.3535,-0.0358427,20.0193,-18.4625,324.600,2.23317,0.0203902
0.0447215,1.31105,0.0341112,331.547,20.00,-24.4273,-0.0345332,20.0080,-14.2114,331.547,2.52894,0.0228122
0.0479567,1.46664,0.0326984,338.493,20.00,-25.5781,-0.0361602,20.0132,-11.8911,338.493,2.71189,0.0255195
0.0528297,1.64082,0.0321971,345.440,20.00,-24.7576,-0.0350002,20.0191,-9.19570,345.440,2.98745,0.0285503
0.0622398,1.83762,0.0338698,352.453,20.00,-24.3925,-0.0344841,20.0198,-7.22348,352.453,3.51958,0.0319745
