Filename,psb_thfdmf_01_7
Instrument name,5333-0457
Operator,Osamu Katagiri
rundate,19/12/2019
Sample name,PSB_THFDMF_01_7
Geometry name,60.0mm 0.996944° cone plate, Peltier plate Steel 
Procedure name,Sample
,Flow ramp
proceduresegments,Flow ramp
[step]
Flow ramp - 1
Stress,Shear rate,Viscosity,Step time,Temperature,Normal stress,Axial force,Gap,Normal stress coefficient,Time,Torque,Velocity
Pa,1/s,Pa.s,s,°C,Pa,N,µm,Pa.s²,s,µN.m,rad/s
-1.84651,0.760841,-2.42693,4.40991,19.96,44.0327,0.0622497,20.0269,76.0654,4.40991,-104.418,0.0132386
3.79064e-3,6.86660e-3,0.557340,11.1412,19.98,43.8213,0.0619510,20.0206,929399,11.1412,0.214356,1.19479e-4
4.14417e-3,7.54574e-3,0.538791,18.5467,19.98,44.5296,0.0629523,20.0240,782069,18.5467,0.234348,1.31296e-4
4.26786e-3,8.27080e-3,0.518245,25.9523,19.98,43.8287,0.0619613,20.0257,640713,25.9523,0.241342,1.43912e-4
4.57760e-3,9.05818e-3,0.495465,33.2923,19.99,42.7248,0.0604008,20.0269,520713,33.2923,0.258857,1.57612e-4
4.70424e-3,9.93357e-3,0.471306,40.6324,19.99,43.2023,0.0610758,20.0167,437820,40.6324,0.266019,1.72844e-4
4.78116e-3,0.0108619,0.449067,47.9724,20.00,42.1882,0.0596422,20.0166,357587,47.9724,0.270368,1.88996e-4
5.10765e-3,0.0119063,0.425037,55.3124,19.99,41.9398,0.0592910,20.0184,295850,55.3124,0.288831,2.07169e-4
5.25967e-3,0.0130503,0.404894,62.7180,20.00,41.8912,0.0592222,20.0095,245968,62.7180,0.297427,2.27075e-4
5.49662e-3,0.0142923,0.387678,70.1236,20.00,41.7689,0.0590493,20.0068,204478,70.1236,0.310827,2.48686e-4
5.82837e-3,0.0156606,0.369888,77.4636,20.00,41.2386,0.0582997,20.0183,168147,77.4636,0.329587,2.72493e-4
6.07092e-3,0.0171641,0.353889,84.8036,20.00,40.3447,0.0570359,20.0284,136945,84.8036,0.343302,2.98654e-4
6.37822e-3,0.0188018,0.339450,92.1436,20.00,40.8486,0.0577484,20.0300,115553,92.1436,0.360680,3.27150e-4
6.65823e-3,0.0205801,0.324705,99.4837,20.00,40.6874,0.0575204,20.0243,96064.9,99.4837,0.376514,3.58093e-4
7.04134e-3,0.0225543,0.311126,106.889,20.00,40.6495,0.0574668,20.0191,79909.0,106.889,0.398179,3.92444e-4
7.35351e-3,0.0247297,0.297652,114.295,20.00,40.3874,0.0570963,20.0155,66040.2,114.295,0.415831,4.30296e-4
7.74384e-3,0.0270819,0.285309,121.635,20.00,40.4241,0.0571483,20.0198,55116.6,121.635,0.437904,4.71224e-4
8.08159e-3,0.0296642,0.273953,128.975,20.00,40.1985,0.0568293,20.0198,45681.9,128.975,0.457003,5.16157e-4
8.49592e-3,0.0324883,0.263089,136.315,20.00,39.4485,0.0557690,20.0176,37374.6,136.315,0.480433,5.65295e-4
9.06510e-3,0.0355859,0.253614,143.655,20.00,39.8620,0.0563536,20.0152,31477.7,143.655,0.512619,6.19194e-4
9.46927e-3,0.0390008,0.245922,151.061,20.00,40.0695,0.0566468,20.0067,26343.1,151.061,0.535475,6.78612e-4
0.0101726,0.0427562,0.239516,158.466,20.00,39.2861,0.0555394,20.0139,21490.2,158.466,0.575244,7.43956e-4
0.0109436,0.0468261,0.233478,165.806,20.00,39.8087,0.0562782,20.0223,18155.2,165.806,0.618844,8.14772e-4
0.0117635,0.0512847,0.228559,173.146,20.00,39.9465,0.0564730,20.0084,15188.1,173.146,0.665209,8.92351e-4
0.0125881,0.0561758,0.224129,180.486,20.00,38.8280,0.0548918,20.0255,12304.0,180.486,0.711839,9.77456e-4
0.0134106,0.0614313,0.219855,187.826,20.00,39.4314,0.0557449,20.0299,10448.7,187.826,0.758349,1.06890e-3
0.0145329,0.0673466,0.215340,195.232,20.00,39.0949,0.0552691,20.0307,8619.62,195.232,0.821815,1.17183e-3
